id,sic_id,club_id,entity_name,level,category,region,province,city,address,cap,primary_email,email_type,primary_phone,phone_secondary,website,servitore_insegnante,coordination_entity,families_count,meeting_day,meeting_time,outreach_status,outreach_step,last_contact_at,unsubscribe_token,unsubscribed_at,notes,created_at,updated_at
60,SIC-77AZHNGD-B4V7TSQH-S,60,ARCAT Regione Lazio,REGIONAL,ARCAT,Lazio,RM,Roma,Via Carano 21,,arcatregionelazio@gmail.com,DIRECT,392 2766030,,,,ARCAT Regione Lazio,650,,,UNCONTACTED,0,,8732a9e829d53535a913277d08e75804,,Censimento 2026 · DIRECT,2026-09-20 15:28:22,2026-09-20 15:28:22
61,SIC-ID-FB23FD9B34EC,61,ARCAT Liguria,REGIONAL,ARCAT,Liguria,,,,,arcatliguria@gmail.com,COORDINATION_INHERITED,010 567890,,,,ARCAT Liguria,650,,,UNCONTACTED,0,,922f5b33b0f48bcaa0c4643b01c8b9b4,,Censimento 2026 · COORDINATION_INHERITED,2026-09-20 15:28:22,2026-09-20 15:28:22
62,SIC-SAPSPJXD-51WPHBC5-B,62,ARCAT Liguria,REGIONAL,ARCAT,Liguria,GE,Genova,Vico di Mezzagalera 4R,,apcatgenova@gmail.com,COORDINATION_INHERITED,347 8093255,,https://www.arcat-liguria.com,,APCAT Genova e Golfo Paradiso,650,,,UNCONTACTED,0,,d1a86d0e0555fc59cfe649e4f051a601,,Censimento 2026 · COORDINATION_INHERITED,2026-09-20 15:28:22,2026-09-20 15:28:22
63,SIC-ACAT-SAVONAGE-GE,63,ACAT Savona Genova ODV,TERRITORIAL,ACAT,Liguria,SV,Savona / Genova,,,arcatliguria@gmail.com,COORDINATION_INHERITED,010 567890,,https://www.acatsavonagenova.it,,ARCAT Liguria,85,,,UNCONTACTED,0,,23245ed82d6c408f9d065e6ce9a8e161,,Censimento 2026 · COORDINATION_INHERITED,2026-09-20 15:28:22,2026-09-20 15:28:22
64,SIC-2S28A76Y-KMV1020S-E,64,ACAT Media Val Seriana,TERRITORIAL,ACAT,Lombardia,BE,Albino,Via M.O. Briolini 2/f,,acatmediavalleseriana@gmail.com,DIRECT,334 9808448,,https://www.arcatlombardia.it/CAT_Bergamo.html,,ACAT Media Val Seriana,85,,,UNCONTACTED,0,,f3812f313358ce42ec3d1b6d5b606528,,Censimento 2026 · DIRECT,2026-09-20 15:28:22,2026-09-20 15:28:22
65,SIC-8KV30HAP-MFRST4DC-J,65,CAT 5 - Arcobaleno,LOCAL_CLUB,CAT,Lombardia,BE,Albino,"Via Valbossana, Ca Carati - Vall'Alta",,info@arcatlombardia.it,COORDINATION_INHERITED,375 8876759,,https://www.arcatlombardia.it/CAT_Bergamo.html,Davide Peraro,ARCAT Lombardia,10,Martedì,20:30,UNCONTACTED,0,,a2d603f907ae57e01a8cb73a4da083e6,,Censimento 2026 · COORDINATION_INHERITED,2026-09-20 15:28:22,2026-09-20 15:28:22
66,SIC-T8D4XK6Y-KYX5N7XY-6,66,CAT 8 - Alba Nuova,LOCAL_CLUB,CAT,Lombardia,BE,Albino,"Via Frati Cappuccini, Frati Cappuccini",,info@arcatlombardia.it,COORDINATION_INHERITED,375 8876759,,https://www.arcatlombardia.it/CAT_Bergamo.html,Amelia Perani,ARCAT Lombardia,12,Martedì,20:30,UNCONTACTED,0,,cd0c8c9d3985726d08431801f627d848,,Censimento 2026 · COORDINATION_INHERITED,2026-09-20 15:28:22,2026-09-20 15:28:22
67,SIC-ID-EBC3C9841DDE,67,ARCAT Lombardia,REGIONAL,ARCAT,Lombardia,BE,Almenno San Bartolomeo,Via 4 Novembre 66,,info@arcatlombardia.it,DIRECT,375 8876759,,,,ARCAT Lombardia,1800,,,UNCONTACTED,0,,0f717830918d893d291349f77097c21a,,Censimento 2026 · DIRECT,2026-09-20 15:28:22,2026-09-20 15:28:22
68,SIC-W45XMWNN-5YPZP9S0-Q,68,ARCAT Lombardia ODV,REGIONAL,ARCAT,Lombardia,BG,Almenno San Bartolomeo,"Via 4 Novembre, 66",,info@arcatlombardia.it,DIRECT,375 8876759,,https://www.arcatlombardia.it,,ARCAT Lombardia ODV,1800,,,UNCONTACTED,0,,5e74877e31f2eee6166cc5f49d381307,,Censimento 2026 · DIRECT,2026-09-20 15:28:22,2026-09-20 15:28:22
69,SIC-D12GWE4P-WJH5CSAP-K,69,CAT Almenno S. Bartolomeo 1,LOCAL_CLUB,CAT,Lombardia,BE,Almenno San Bartolomeo,"Via 4 Novembre, Municipio",,info@arcatlombardia.it,COORDINATION_INHERITED,375 8876759,,https://www.arcatlombardia.it/CAT_Bergamo.html,Sandro Agostinelli,ARCAT Lombardia,11,Giovedì,20:30,UNCONTACTED,0,,56a805e4fffb4b7f876799481f677fd3,,Censimento 2026 · COORDINATION_INHERITED,2026-09-20 15:28:22,2026-09-20 15:28:22
70,SIC-E29SGRE9-P07N3HGC-V,70,CAT Almenno S. Bartolomeo 2,LOCAL_CLUB,CAT,Lombardia,BE,Almenno San Bartolomeo,"Via 4 Novembre, Municipio",,info@arcatlombardia.it,COORDINATION_INHERITED,375 8876759,,https://www.arcatlombardia.it/CAT_Bergamo.html,Bianca Invernizzi,ARCAT Lombardia,10,Venerdì,20:30,UNCONTACTED,0,,a6c4994f8d49040ac87f2a4ae1cf3c70,,Censimento 2026 · COORDINATION_INHERITED,2026-09-20 15:28:22,2026-09-20 15:28:22
71,SIC-T8Q0FTY6-VNWFDKMS-P,71,CAT L'Alba,LOCAL_CLUB,CAT,Lombardia,BR,Bedizzole,Centro Sociale,,arcat.lombardia@gmail.com,COORDINATION_INHERITED,02 8901234,,https://www.arcatlombardia.it/CAT_Brescia.html,Milla Dallariva,ARCAT Lombardia,10,Martedì,20:30,UNCONTACTED,0,,73f68c4d0a31c0065a452abb50b660ca,,Censimento 2026 · COORDINATION_INHERITED,2026-09-20 15:28:22,2026-09-20 15:28:22
72,SIC-PT8PRT87-WM545Q05-D,72,ACAT Bergamo,TERRITORIAL,ACAT,Lombardia,BE,Bergamo,"Via Borgo Palazzo 130, pad. 7/b",,acatbergamo7@gmail.com,DIRECT,349 6653262,,https://www.arcatlombardia.it/CAT_Bergamo.html,,ACAT Bergamo,85,,,UNCONTACTED,0,,a0e0d150b9e7306e4d9c02c006ffae1c,,Censimento 2026 · DIRECT,2026-09-20 15:28:22,2026-09-20 15:28:22
73,SIC-FFQV51P3-E4EHSJJJ-6,73,CAT Bergamo - Borgo Santa Caterina,LOCAL_CLUB,CAT,Lombardia,BE,Bergamo,Via Borgo Santa Caterina 16,,info@arcatlombardia.it,COORDINATION_INHERITED,375 8876759,,https://www.arcatlombardia.it/CAT_Bergamo.html,Maurizio Frigeni,ARCAT Lombardia,10,Mercoledì,20:30,UNCONTACTED,0,,ad06660bcc0d8ad0cfbab0fd2e728890,,Censimento 2026 · COORDINATION_INHERITED,2026-09-20 15:28:22,2026-09-20 15:28:22
74,SIC-B2XG62TH-HXKQ1TDS-8,74,CAT Bergamo 4 - Loreto,LOCAL_CLUB,CAT,Lombardia,BE,Bergamo,"Via Loreto 5, Oratorio",,info@arcatlombardia.it,COORDINATION_INHERITED,375 8876759,,https://www.arcatlombardia.it/CAT_Bergamo.html,Ivana Martello,ARCAT Lombardia,11,Sabato,16:00,UNCONTACTED,0,,a1848b20fb8d45ea15a2ff66f429211d,,Censimento 2026 · COORDINATION_INHERITED,2026-09-20 15:28:22,2026-09-20 15:28:22
75,SIC-VXAMM0CN-RYVWFZRF-Z,75,CAT Bergamo 6 - La Farfalla,LOCAL_CLUB,CAT,Lombardia,BE,Bergamo,"Via Biava 26, CTE Valtesse",,info@arcatlombardia.it,COORDINATION_INHERITED,375 8876759,,https://www.arcatlombardia.it/CAT_Bergamo.html,Giovanni Bonati,ARCAT Lombardia,10,Venerdì,20:30,UNCONTACTED,0,,8a28f31eb957f968b7d27556992160d6,,Censimento 2026 · COORDINATION_INHERITED,2026-09-20 15:28:22,2026-09-20 15:28:22
76,SIC-JZMWSTR4-B2YRXCQ1-8,76,CAT Bergamo 7 - S. Caterina,LOCAL_CLUB,CAT,Lombardia,BE,Bergamo,Via Borgo Santa Caterina 16,,info@arcatlombardia.it,COORDINATION_INHERITED,375 8876759,,https://www.arcatlombardia.it/CAT_Bergamo.html,Claudio Calì,ARCAT Lombardia,10,Venerdì,20:30,UNCONTACTED,0,,a8b84f59df5473e195ee022e1d386d00,,Censimento 2026 · COORDINATION_INHERITED,2026-09-20 15:28:22,2026-09-20 15:28:22
77,SIC-1M6881G7-V7A6NXPN-8,77,CAT Bergamo Reti - Valtesse,LOCAL_CLUB,CAT,Lombardia,BE,Bergamo,"Via Biava 26, CTE Valtesse",,info@arcatlombardia.it,COORDINATION_INHERITED,375 8876759,,https://www.arcatlombardia.it/CAT_Bergamo.html,Giuseppe Lussana,ARCAT Lombardia,11,Martedì,20:15,UNCONTACTED,0,,9690c9a140b5f92b6c8b68781880a679,,Censimento 2026 · COORDINATION_INHERITED,2026-09-20 15:28:22,2026-09-20 15:28:22
78,SIC-W9HWFACB-PPREV1ZY-K,78,ACAT Brescia,TERRITORIAL,ACAT,Lombardia,BS,Brescia,Via Livorno 7,,apcatbrescia@gmail.com,COORDINATION_INHERITED,351 5111330,,https://www.acatbrescia.it,,APCAT Brescia e Valle Camonica,85,,,UNCONTACTED,0,,02b6b9952014de20d163d7a31759f9fb,,Censimento 2026 · COORDINATION_INHERITED,2026-09-20 15:28:22,2026-09-20 15:28:22
79,SIC-EXT1V5D4-JRCRWK7P-A,79,CAT Armonia,LOCAL_CLUB,CAT,Lombardia,BR,Brescia,Via Borgondio 29,,arcat.lombardia@gmail.com,COORDINATION_INHERITED,02 8901234,,https://www.arcatlombardia.it/CAT_Brescia.html,Carlo Riva,ARCAT Lombardia,10,Giovedì,20:15,UNCONTACTED,0,,234f628c3389cc0e626e1c81d61bc50d,,Censimento 2026 · COORDINATION_INHERITED,2026-09-20 15:28:22,2026-09-20 15:28:22
80,SIC-MZVXQC2S-91YBFC8X-A,80,CAT Vladimir Hudolin,LOCAL_CLUB,CAT,Lombardia,BR,Brescia,Via Livorno 7,,arcat.lombardia@gmail.com,COORDINATION_INHERITED,02 8901234,,https://www.arcatlombardia.it/CAT_Brescia.html,Carlo Riva,ARCAT Lombardia,10,Mercoledì,20:30,UNCONTACTED,0,,1a690ce6c96d7c9362c2b0bae2d76724,,Censimento 2026 · COORDINATION_INHERITED,2026-09-20 15:28:22,2026-09-20 15:28:22
81,SIC-SQJ3JZV8-GTC1GEQB-R,81,CAT Nuovi Orizzonti,LOCAL_CLUB,CAT,Lombardia,PV,Broni,"Via privata Togni, Centro Cremaschi",,apcatpavia@gmail.com,COORDINATION_INHERITED,0382 301234,,,,APCAT Pavia e Oltrepò,11,,,UNCONTACTED,0,,0c8891e5305cf913badd0ae4340a42f0,,Censimento 2026 · COORDINATION_INHERITED,2026-09-20 15:28:22,2026-09-20 15:28:22
82,SIC-1CSVJFR2-X2V0R0GY-A,82,CAT Calusco d'Adda,LOCAL_CLUB,CAT,Lombardia,BE,Calusco d'Adda,"Via dell'Assunta 243, Casa Papa Giovanni",,info@arcatlombardia.it,COORDINATION_INHERITED,375 8876759,,https://www.arcatlombardia.it/CAT_Bergamo.html,Marta Doni,ARCAT Lombardia,10,Mercoledì,20:30,UNCONTACTED,0,,bf4b8223df6317d45a434a48277cf7f8,,Censimento 2026 · COORDINATION_INHERITED,2026-09-20 15:28:22,2026-09-20 15:28:22
83,SIC-JP7A1W7Z-689QDVH1-1,83,CAT Castiglione d/S Solidarietà - Libertà,LOCAL_CLUB,CAT,Lombardia,MA,Castiglione delle Stiviere,"via Ordanino 11, Centro Anziani Anni d Argento",,arcat.lombardia@gmail.com,COORDINATION_INHERITED,347 766 9898,,,,ARCAT Lombardia,12,,,UNCONTACTED,0,,c90bd47c62593e0e46a41c7eb4ee8952,,Censimento 2026 · COORDINATION_INHERITED,2026-09-20 15:28:22,2026-09-20 15:28:22
84,SIC-WQHCGDK0-NPMAD67N-T,84,"CAT 9 ""Nuova vita""",LOCAL_CLUB,CAT,Lombardia,PV,Cava Manara,"Via Conti 20, Centro diurno Le Querce",,apcatpavia@gmail.com,COORDINATION_INHERITED,0382 301234,,,,APCAT Pavia e Oltrepò,12,,,UNCONTACTED,0,,496a9de9e5f6b3902cea6e809149c230,,Censimento 2026 · COORDINATION_INHERITED,2026-09-20 15:28:22,2026-09-20 15:28:22
85,SIC-8KVZZVPT-E58DX4VC-4,85,CAT 4 - Cene,LOCAL_CLUB,CAT,Lombardia,BE,Cene,"Piazza Italia 14, Municipio",,info@arcatlombardia.it,COORDINATION_INHERITED,375 8876759,,https://www.arcatlombardia.it/CAT_Bergamo.html,Diego Tironi,ARCAT Lombardia,11,Lunedì,20:30,UNCONTACTED,0,,d3b66d5cc12323dea12f53ed51425d38,,Censimento 2026 · COORDINATION_INHERITED,2026-09-20 15:28:22,2026-09-20 15:28:22
86,SIC-KR0Z7CWW-ATFR8Q7V-N,86,ACAT Valcavallina Valcalepio,TERRITORIAL,ACAT,Lombardia,BE,Chiuduno,"Largo Mons. Vistalli, c/o Parrocchia",,benaglimassimo@gmail.com,DIRECT,320 1525284,,https://www.arcatlombardia.it/CAT_Bergamo.html,,ACAT Valcavallina Valcalepio,85,,,UNCONTACTED,0,,52d7f9703336b1733ddb450f7a7ee4f3,,Censimento 2026 · DIRECT,2026-09-20 15:28:22,2026-09-20 15:28:22
87,SIC-0X0K2RP4-D5G3JF96-V,87,CAT Chiuduno,LOCAL_CLUB,CAT,Lombardia,BE,Chiuduno,"Largo Mons. Vistalli, Sala ""Il Torchio""",,info@arcatlombardia.it,COORDINATION_INHERITED,375 8876759,,https://www.arcatlombardia.it/CAT_Bergamo.html,Stefano Marchesi,ARCAT Lombardia,12,Lunedì,20:30,UNCONTACTED,0,,ed6798892af74250b2defece40e7b094,,Censimento 2026 · COORDINATION_INHERITED,2026-09-20 15:28:22,2026-09-20 15:28:22
88,SIC-VJXTT8AV-73QKTFCK-D,88,CAT Amicizia,LOCAL_CLUB,CAT,Lombardia,CR,Cicognolo,"via Marconi 36/A, Centro Ricreativo",,apcatcremona@gmail.com,COORDINATION_INHERITED,334 718 9568,,,,APCAT Cremona e Crema,10,,,UNCONTACTED,0,,71ba5a5da0828dbeba774a85a4e715ad,,Censimento 2026 · COORDINATION_INHERITED,2026-09-20 15:28:22,2026-09-20 15:28:22
89,SIC-V74SVW7J-7G86XRKB-D,89,ACAT Valle Seriana Superiore e Valle di Scalve,TERRITORIAL,ACAT,Lombardia,BE,Clusone,,,acataltavalseriana@tiscali.it,DIRECT,333 7519188,,https://www.arcatlombardia.it/CAT_Bergamo.html,,ACAT Valle Seriana Superiore e Valle di Scalve,85,,,UNCONTACTED,0,,bb4c38835256d0245df1496d22680c2a,,Censimento 2026 · DIRECT,2026-09-20 15:28:22,2026-09-20 15:28:22
90,SIC-A5WS8CCC-H6FQJ0FB-7,90,CAT Nuovo Percorso,LOCAL_CLUB,CAT,Lombardia,BE,Clusone,"Oratorio Maschile, località Fiorine",,info@arcatlombardia.it,COORDINATION_INHERITED,375 8876759,,https://www.arcatlombardia.it/CAT_Bergamo.html,Zaveria Beccarelli,ARCAT Lombardia,10,Lunedì,20:30,UNCONTACTED,0,,000dc06320d303d36102abff878bf968,,Censimento 2026 · COORDINATION_INHERITED,2026-09-20 15:28:22,2026-09-20 15:28:22
91,SIC-DDS4RTW7-VVVAJY6R-T,91,CAT Tutti per uno Cocquio Trevisago,LOCAL_CLUB,CAT,Lombardia,VA,Cocquio Trevisago,"via Generale Maletti 18, Oratorio S. Andrea",,apcatvarese@libero.it,COORDINATION_INHERITED,339 780 3395,,,,APCAT Varese,10,,,UNCONTACTED,0,,c7b8b917dd0c8f6e2780f6127756983f,,Censimento 2026 · COORDINATION_INHERITED,2026-09-20 15:28:22,2026-09-20 15:28:22
92,SIC-6W2MP5SF-XRQD88ED-0,92,CAT Colturano 9 - La Libellula,LOCAL_CLUB,CAT,Lombardia,MI,Colturano,"Via Verdi, Sala del Tempo Libero Palestra",,apcatmilano@virgilio.it,COORDINATION_INHERITED,02 76001234,,https://www.arcatlombardia.it/CAT_Milano.html,Mario Zambon,APCAT Milano Città Metropolitana,12,Martedì,20:45,UNCONTACTED,0,,fc789ec1822734a46566481a85798460,,Censimento 2026 · COORDINATION_INHERITED,2026-09-20 15:28:22,2026-09-20 15:28:22
93,SIC-PGVWMKE0-1DN3EWWR-2,93,CAT Arcobaleno,LOCAL_CLUB,CAT,Lombardia,CO,Como,"via Aristide Bari 2, Oratorio Parrocchia S. Agata",,apcatcomo@gmail.com,COORDINATION_INHERITED,338 507 6323,,,,APCAT Como e Laghi,11,,,UNCONTACTED,0,,8f82b8fd25f57654b92ad3e05255b852,,Censimento 2026 · COORDINATION_INHERITED,2026-09-20 15:28:22,2026-09-20 15:28:22
94,SIC-03EENQA4-QN3BMQA7-4,94,CAT La Lanterna,LOCAL_CLUB,CAT,Lombardia,CO,Como,"via G. Segantini 2, Centro Civico Como Nord, Sagnino",,apcatcomo@gmail.com,COORDINATION_INHERITED,338 197 6756,,,,APCAT Como e Laghi,10,,,UNCONTACTED,0,,453f9c859972b1e9aad0bac903ba0f4e,,Censimento 2026 · COORDINATION_INHERITED,2026-09-20 15:28:22,2026-09-20 15:28:22
95,SIC-Z42J8W2D-A5EN68JW-7,95,CAT Muggiò,LOCAL_CLUB,CAT,Lombardia,CO,Como,"via Quadrio 10, Oratorio Parrocchia S. Maria Regina, Muggiò",,apcatcomo@gmail.com,COORDINATION_INHERITED,340 005 6632,,,,APCAT Como e Laghi,11,,,UNCONTACTED,0,,ba610b78ae9136102f570fa73c3f444a,,Censimento 2026 · COORDINATION_INHERITED,2026-09-20 15:28:22,2026-09-20 15:28:22
96,SIC-CZ01S1MR-D16SJX0H-V,96,ACAT Alto Sebino,TERRITORIAL,ACAT,Lombardia,BE,Costa Volpino,"Via Nazionale, Domus Civica",,bloren.g@alice.it,DIRECT,335 6995822,,https://www.arcatlombardia.it/CAT_Bergamo.html,,ACAT Alto Sebino,85,,,UNCONTACTED,0,,34f9f272a221459142068f00672fc9d1,,Censimento 2026 · DIRECT,2026-09-20 15:28:22,2026-09-20 15:28:22
97,SIC-6J0AD7MG-GY3G7650-8,97,CAT Costa Volpino - Arcobaleno,LOCAL_CLUB,CAT,Lombardia,BE,Costa Volpino,"Via Nazionale, Domus Civica 2° piano",,info@arcatlombardia.it,COORDINATION_INHERITED,375 8876759,,https://www.arcatlombardia.it/CAT_Bergamo.html,Giacomo Lorenzetti,ARCAT Lombardia,12,Mercoledì,20:30,UNCONTACTED,0,,63e602e276bd625057bffa998e2796ce,,Censimento 2026 · COORDINATION_INHERITED,2026-09-20 15:28:22,2026-09-20 15:28:22
98,SIC-NWCVQG4V-5Y2JH6TG-V,98,ACAT Cremona,TERRITORIAL_ASSOCIATION,ACAT,Lombardia,CR,Cremona,,,apcatcremona@gmail.com,COORDINATION_INHERITED,335 807 9564,,,,APCAT Cremona e Crema,85,,,UNCONTACTED,0,,5702f7761143ba98362d041ebc08ada8,,Censimento 2026 · COORDINATION_INHERITED,2026-09-20 15:28:22,2026-09-20 15:28:22
99,SIC-ZCP7CBYW-PHBFN4W6-5,99,ACAT Cremona e Territorio ODV,TERRITORIAL,ACAT,Lombardia,,Cremona,Via dell'Annona 1/3,,arcat.lombardia@gmail.com,COORDINATION_INHERITED,02 8901234,,,,ARCAT Lombardia,85,,,UNCONTACTED,0,,669c0b46d41ac0a129543de87a938821,,Censimento 2026 · COORDINATION_INHERITED,2026-09-20 15:28:22,2026-09-20 15:28:22
100,SIC-ZP8TRK5F-ETDG8V6F-1,100,CAT 12 La Rosa Blù,LOCAL_CLUB,CAT,Lombardia,CR,Cremona,"via Brescia, Palazzo Duemiglia",,apcatcremona@gmail.com,COORDINATION_INHERITED,339 947 5961,,,,APCAT Cremona e Crema,12,,,UNCONTACTED,0,,9379427f4bfb28a7db50cc1f8ab5f9fe,,Censimento 2026 · COORDINATION_INHERITED,2026-09-20 15:28:22,2026-09-20 15:28:22
101,SIC-CZNCW0FA-0MHN2KDK-7,101,CAT Orizzonti,LOCAL_CLUB,CAT,Lombardia,CR,Cremona,"Quartiere Zaist, Oratorio S. Francesco",,apcatcremona@gmail.com,COORDINATION_INHERITED,339 305 7671,,,,APCAT Cremona e Crema,12,,,UNCONTACTED,0,,dc55aeda9a861d7fde7ed6e2edeb1b25,,Censimento 2026 · COORDINATION_INHERITED,2026-09-20 15:28:22,2026-09-20 15:28:22
102,SIC-H85RXNT0-G1RJCKYS-M,102,CAT Zero doppio zero,LOCAL_CLUB,CAT,Lombardia,CR,Cremona,"via Mantova 8, Il Cuore della città",,apcatcremona@gmail.com,COORDINATION_INHERITED,333 776 2573,,,,APCAT Cremona e Crema,11,,,UNCONTACTED,0,,5141a294307e1bd7a09cd75afa62312f,,Censimento 2026 · COORDINATION_INHERITED,2026-09-20 15:28:22,2026-09-20 15:28:22
103,SIC-P0S5XMBH-BTDZR7Y0-3,103,ACAT Curno,TERRITORIAL,ACAT,Lombardia,BE,Curno,Via Edmondo De Amicis,,acatcurno@gmail.com,DIRECT,347 3478263,,https://www.arcatlombardia.it/CAT_Bergamo.html,,ACAT Curno,85,,,UNCONTACTED,0,,a6ac86e434f0e4e69a6f356b7440a5d3,,Censimento 2026 · DIRECT,2026-09-20 15:28:22,2026-09-20 15:28:22
104,SIC-H9G9ZRW1-AD4161CE-K,104,CAT Curno,LOCAL_CLUB,CAT,Lombardia,BE,Curno,"Via Edmondo De Amicis, ex Scuola Media",,info@arcatlombardia.it,COORDINATION_INHERITED,375 8876759,,https://www.arcatlombardia.it/CAT_Bergamo.html,Giovanna Marongiu,ARCAT Lombardia,11,Lunedì,20:30,UNCONTACTED,0,,f32259df40ac23cbf599f8b781a3a71e,,Censimento 2026 · COORDINATION_INHERITED,2026-09-20 15:28:22,2026-09-20 15:28:22
105,SIC-APCAT-B734776E-2777912C,105,APCAT Mantova ONLUS,PROVINCIAL_APCAT,APCAT,Lombardia,MN,Curtatone,Via Martiri di Belfiore 1,46010,apcat.mantovaonlus@gmail.com,DIRECT,333 3152097,0376 348111,https://www.apcatmantova.it,,APCAT Mantova ONLUS,220,Martedì / Giovedì,20:30,UNCONTACTED,0,,17a401196c98b70a0e700a90e206b84c,,Censimento 2026 · DIRECT,2026-09-20 15:28:22,2026-09-20 15:28:22
106,SIC-3P2SDKPV-WBEBNNTE-E,106,CAT Passo dopo Passo Cuveglio,LOCAL_CLUB,CAT,Lombardia,VA,Cuveglio,via Milano 2/B,,apcatvarese@libero.it,COORDINATION_INHERITED,349 376 5937,,,,APCAT Varese,10,,,UNCONTACTED,0,,f632d61364c4453d2811a5f2e7f39d1a,,Censimento 2026 · COORDINATION_INHERITED,2026-09-20 15:28:22,2026-09-20 15:28:22
107,SIC-B2P9BJZ1-9R4J3V02-Q,107,CAT Sforzatica S. Andrea,LOCAL_CLUB,CAT,Lombardia,BE,Dalmine,"Via Colombo 7, Oratorio Sforzatica S. Andrea",,info@arcatlombardia.it,COORDINATION_INHERITED,375 8876759,,https://www.arcatlombardia.it/CAT_Bergamo.html,Roberto Marotto,ARCAT Lombardia,11,Martedì,20:15,UNCONTACTED,0,,cc59f7a94a3e043582bc1664548c5839,,Censimento 2026 · COORDINATION_INHERITED,2026-09-20 15:28:22,2026-09-20 15:28:22
108,SIC-WP1PC0E1-9XVAPDKG-P,108,CAT Garlate,LOCAL_CLUB,CAT,Lombardia,LE,Garlate,"via Volta 5, Oratorio Don Bosco",,cat.garlate@gmail.com,DIRECT,340 780 2055,,,,CAT Garlate,12,,,UNCONTACTED,0,,0ba1f6f11c7b91161dd36b6062f6a97e,,Censimento 2026 · DIRECT,2026-09-20 15:28:22,2026-09-20 15:28:22
109,SIC-AZKJ79TZ-VVFZYZS2-K,109,CAT 11 - La Fenice,LOCAL_CLUB,CAT,Lombardia,BE,Gazzaniga,"Via Manzoni 130, Ospedale Briolini",,info@arcatlombardia.it,COORDINATION_INHERITED,375 8876759,,https://www.arcatlombardia.it/CAT_Bergamo.html,Michela Cattaneo,ARCAT Lombardia,12,Mercoledì,20:30,UNCONTACTED,0,,4a5f5b4cdb9a432efefa83d1f4aa694f,,Censimento 2026 · COORDINATION_INHERITED,2026-09-20 15:28:22,2026-09-20 15:28:22
110,SIC-3XBJAHB3-QWBW150C-X,110,CAT Grassobbio,LOCAL_CLUB,CAT,Lombardia,BE,Grassobbio,"Via Roma 25, Cascina Ghezzi",,info@arcatlombardia.it,COORDINATION_INHERITED,375 8876759,,https://www.arcatlombardia.it/CAT_Bergamo.html,Giuseppe Bonomi,ARCAT Lombardia,10,Giovedì,20:30,UNCONTACTED,0,,7b4034aa471ec09f9a190e09b64c5c48,,Censimento 2026 · COORDINATION_INHERITED,2026-09-20 15:28:22,2026-09-20 15:28:22
111,SIC-6H83R2C6-Q6AY3FTD-P,111,CAT Landriano,LOCAL_CLUB,CAT,Lombardia,PV,Landriano,"Via Verdi, Scuola Media",,apcatpavia@gmail.com,COORDINATION_INHERITED,0382 301234,,,,APCAT Pavia e Oltrepò,11,,,UNCONTACTED,0,,f17eabff59f06b3f3b139c2ecc08187c,,Censimento 2026 · COORDINATION_INHERITED,2026-09-20 15:28:22,2026-09-20 15:28:22
112,SIC-MCM2AVPW-ZSY7PYGZ-C,112,CAT La Fenice Lavena Ponte Tresa,LOCAL_CLUB,CAT,Lombardia,VA,Lavena Ponte Tresa,Oratorio SS. Crocifisso,,robertorodarich@gmail.com,DIRECT,335 561 2425,,,,CAT La Fenice Lavena Ponte Tresa,11,,,UNCONTACTED,0,,cca2b22c6a5d6efd50f73ade83cde9b2,,Censimento 2026 · DIRECT,2026-09-20 15:28:22,2026-09-20 15:28:22
113,SIC-H0S7KWK2-JPB4K673-7,113,ACAT Lecco e Valle San Martino,TERRITORIAL_ASSOCIATION,ACAT,Lombardia,LE,Lecco,via Nino Castelli 2,,acat.leccovalsanmartino@gmail.com,DIRECT,377 123 4624,,,,ACAT Lecco e Valle San Martino,85,,,UNCONTACTED,0,,038ab7f70a2f6a02afd3cbb560c6b072,,Censimento 2026 · DIRECT,2026-09-20 15:28:22,2026-09-20 15:28:22
114,SIC-D4JTS93M-63J6TXX9-Z,114,CAT Lecco San Giovanni,LOCAL_CLUB,CAT,Lombardia,LE,Lecco,via Privata Nino Castelli 2,,cat.leccosangiovanni@gmail.com,DIRECT,351 781 3201,,,,CAT Lecco San Giovanni,11,,,UNCONTACTED,0,,b5f27dfb54def6c17cc021253a3124ed,,Censimento 2026 · DIRECT,2026-09-20 15:28:22,2026-09-20 15:28:22
115,SIC-3B0PE1GN-DK71DWQV-Y,115,CAT La Fenice,LOCAL_CLUB,CAT,Lombardia,CO,Lomazzo,"via Rocchetta angolo via Manzoni, Oratorio S. Vito e Modesto",,apcatcomo@gmail.com,COORDINATION_INHERITED,347 462 1128,,,,APCAT Como e Laghi,10,,,UNCONTACTED,0,,d0dfd61724035004da4b0b52a493883a,,Censimento 2026 · COORDINATION_INHERITED,2026-09-20 15:28:22,2026-09-20 15:28:22
116,SIC-7GRCE202-Q478HRVP-J,116,ACAT Gardesana,TERRITORIAL,ACAT,Lombardia,BS,Lonato del Garda,Piazza Martiri della Libertà 1,,apcatbrescia@gmail.com,COORDINATION_INHERITED,339 3333119,,https://www.acatgardesana.it,,APCAT Brescia e Valle Camonica,85,,,UNCONTACTED,0,,e2104c8ac9544ca05fff9bf23926693b,,Censimento 2026 · COORDINATION_INHERITED,2026-09-20 15:28:22,2026-09-20 15:28:22
