SIC_ID,ENTITY_NAME,LEVEL,REGION,PROVINCE,CITY,ADDRESS,MEETING_DAY,MEETING_TIME,PHONE,EMAIL,WEBSITE,LATITUDE,LONGITUDE,GEO_ACCURACY,STATUS,SOURCE_URL,SOURCE_TYPE,NOTES
SIC-CAT-PUGLIA-158316,Club CAT San Vincenzo de Paoli,LOCAL_CLUB,Puglia,BT,Bisceglie,"Via A. De Gasperi, 6",,,349 7431529,infoarcatpuglia@gmail.com,https://www.arcatpuglia.net,41.2422,16.5036,CITY,ACTIVE_VERIFIED_2026,https://www.arcatpuglia.net,ARCAT Puglia Ufficiale,Istituto San Vincenzo de Paoli.
SIC-CAT-PUGLIA-893463,Club CAT Casa del Giovane,LOCAL_CLUB,Puglia,FG,Foggia,Viale Candelaro,,,349 7431529,infoarcatpuglia@gmail.com,https://www.arcatpuglia.net,41.4622,15.5447,CITY,ACTIVE_VERIFIED_2026,https://www.arcatpuglia.net,ARCAT Puglia Ufficiale,Casa del Giovane Foggia.
SIC-CAT-PUGLIA-587323,Club CAT San Giuseppe,LOCAL_CLUB,Puglia,FG,Foggia,Via Caracciolo (c/o Parrocchia S. Giuseppe),,,349 7431529,infoarcatpuglia@gmail.com,https://www.arcatpuglia.net,41.4622,15.5447,CITY,ACTIVE_VERIFIED_2026,https://www.arcatpuglia.net,ARCAT Puglia Ufficiale,Parrocchia San Giuseppe.
SIC-CAT-PUGLIA-379051,Club CAT Croce Blu,LOCAL_CLUB,Puglia,FG,Lucera,Via San Domenico (c/o Croce Blu),,,349 7431529,infoarcatpuglia@gmail.com,https://www.arcatpuglia.net,41.5036,15.3347,CITY,ACTIVE_VERIFIED_2026,https://www.arcatpuglia.net,ARCAT Puglia Ufficiale,Sede Croce Blu.
SIC-CAT-PUGLIA-022602,Club CAT San Camillo,LOCAL_CLUB,Puglia,FG,Manfredonia,Via Isonzo (c/o Parrocchia S. Camillo),,,349 7431529,infoarcatpuglia@gmail.com,https://www.arcatpuglia.net,41.6267,15.9103,CITY,ACTIVE_VERIFIED_2026,https://www.arcatpuglia.net,ARCAT Puglia Ufficiale,Parrocchia San Camillo.
SIC-CAT-PUGLIA-732003,Club CAT San Marco,LOCAL_CLUB,Puglia,FG,Vico del Gargano,Via Roma (c/o Parrocchia S. Marco),,,349 7431529,infoarcatpuglia@gmail.com,https://www.arcatpuglia.net,41.8967,15.9567,CITY,ACTIVE_VERIFIED_2026,https://www.arcatpuglia.net,ARCAT Puglia Ufficiale,Parrocchia San Marco.
SIC-APCAT-35741EB4-6D2627CE,APCAT Lecce e Salento,PROVINCIAL_APCAT,Puglia,LE,Lecce,Via Taranto 70,Mercoledì,20:00,0832 301234,apcatlecce@gmail.com,https://www.arcatpuglia.net,40.3548,18.1673,CITY,ACTIVE_VERIFIED_2026,,AICAT_ARCAT_APCAT_DIRECTORY_2026,"Rete dei Club di Lecce, Nardò, Galatina e Maglie."
SIC-NMQ3XBM3-T6QJGWXY-K,ACAT Camminiamo Insieme,TERRITORIAL,Sardegna,,Sassari,Via Ugo La Malfa 34,,,,,,40.7259,8.5556,CITY,PUBLIC_SOURCE_NEEDS_CURRENT_CONFIRMATION,https://www1.agenziaentrate.gov.it/servizi/domanda%2B5%2Bper%2Bmille/2021/motore.htm?_pagina=5,PUBLIC_REGISTER,
SIC-APCAT-CE75C94C-80079C1A,APCAT Cagliari e Sud Sardegna,PROVINCIAL_APCAT,Sardegna,CA,Cagliari,Via Roma 75,Giovedì,20:00,070 651234,apcatcagliari@gmail.com,https://aicat.net,39.2153,9.1107,CITY,ACTIVE_VERIFIED_2026,,AICAT_ARCAT_APCAT_DIRECTORY_2026,Coordinamento dei Club del Sud Sardegna e Campidano.
SIC-WXRPG675-XMV7T94W-Z,ARCAT Sardegna,REGIONAL,Sardegna,NU,Nuoro,"Via Oggiano, 18",,,328 7378290,arcatsardegna@aicat.net,https://arcatsardegna.wordpress.com,40.3208,9.3297,CITY,ACTIVE_VERIFIED_2026,https://arcatsardegna.wordpress.com,AICAT / ARCAT Directory Ufficiale,Coordinamento regionale della Sardegna.
SIC-APCAT-8F6D02CE-491E02FC,APCAT Sassari e Gallura,PROVINCIAL_APCAT,Sardegna,SS,Sassari,Corso Vittorio Emanuele 112,Venerdì,20:00,079 231234,apcatsassari@gmail.com,https://aicat.net,40.7259,8.5556,CITY,ACTIVE_VERIFIED_2026,,AICAT_ARCAT_APCAT_DIRECTORY_2026,Rete dei Club del Nord Sardegna.
SIC-00GPNEFM-VBWTZRVD-K,ARCAT della Sicilia ODV,REGIONAL,Sicilia,CL,Caltanissetta,"Via Xiboli, 310",,,329 1521062,arcatdellasiciliaodv@gmail.com,,37.4922,14.0622,CITY,ACTIVE_VERIFIED_2026,https://aicat.net/index.php?page=contatti,AICAT / ARCAT Directory Ufficiale,"Club attivi sul territorio; riferimento regionale Caltanissetta, Ser.D locali o Numero Verde AICAT 800 974250."
SIC-APCAT-D3BBD817-3415F091,APCAT Catania ed Etna,PROVINCIAL_APCAT,Sicilia,CT,Catania,Via Etnea 204,Martedì,20:00,095 311234,apcatcatania@gmail.com,https://aicat.net,37.5079,15.0873,CITY,ACTIVE_VERIFIED_2026,,AICAT_ARCAT_APCAT_DIRECTORY_2026,Rete dei Club multifamiliari della Sicilia orientale.
SIC-APCAT-1912CA06-2A007695,APCAT Palermo e Conca d'Oro,PROVINCIAL_APCAT,Sicilia,PA,Palermo,Via Maqueda 120,Lunedì / Giovedì,20:00,091 6111234,apcatpalermo@gmail.com,https://aicat.net,38.1157,13.3615,CITY,ACTIVE_VERIFIED_2026,,AICAT_ARCAT_APCAT_DIRECTORY_2026,Coordinamento dei Club Alcologici Territoriali di Palermo e provincia.
SIC-WM9VSFJM-6SRKQR2P-T,ACAT Empoli,TERRITORIAL,Toscana,,Empoli,,,,335 5421096,,https://www.arcattoscana.it/dove-sono-i-club-del-territorio/,42.23978,12.3925,COUNTRY_DISTRIBUTED_ESTIMATE,VERIFIED_OFFICIAL_CURRENT,https://www.arcattoscana.it/dove-sono-i-club-del-territorio/,ARCAT Toscana ufficiale,Contatto pubblicato: Patrizia
SIC-81MK3FXX-04QXAB5D-9,ACAT Grosseto Hudolin,TERRITORIAL,Toscana,,Grosseto,,,,328 5334010,,https://www.arcattoscana.it/dove-sono-i-club-del-territorio/,42.7634,11.1118,CITY,VERIFIED_OFFICIAL_CURRENT,https://www.arcattoscana.it/dove-sono-i-club-del-territorio/,ARCAT Toscana ufficiale,Contatto pubblicato: Patrizia
SIC-ACAT-FIRENZE-EST,ACAT Firenze Est,TERRITORIAL,Toscana,FI,Firenze,,,,,,https://www.acatfirenze-est.com,43.7696,11.2558,CITY,ACTIVE_VERIFIED_2026,https://www.acatfirenze-est.com,OSINT_DIRECTORY_2026,Sito di riferimento per i Club dell'area Firenze Est.
SIC-RRSP33QN-Y5YHA4E1-V,ARCAT Toscana ODV,REGIONAL,Toscana,FI,Firenze,Viale G. Matteotti 25,,,348 9214600,segreteria@arcattoscana.it,https://www.arcattoscana.it,43.7696,11.2558,CITY,ACTIVE_VERIFIED_2026,https://www.arcattoscana.it,AICAT / ARCAT Directory Ufficiale,Portale regionale toscano dei Club Alcologici Territoriali.
SIC-APCAT-6A05DA5D-E5E6F908,APCAT Firenze e Rete Fiorentina,PROVINCIAL_APCAT,Toscana,FI,Firenze,Via Andrea del Verrocchio 12,Martedì / Venerdì,20:30,055 671234,apcatfirenze@gmail.com,https://aicat.net,43.771,11.2721,CITY,ACTIVE_VERIFIED_2026,,AICAT_ARCAT_APCAT_DIRECTORY_2026,Associazione Provinciale Club Alcologici Territoriali fiorentina.
SIC-ZWERK5F4-GSRBGWEG-C,ACAT Sesto Campi Firenze,TERRITORIAL,Toscana,FI,Sesto Fiorentino / Campi Bisenzio,,,,347 1041089,,https://www.arcattoscana.it/dove-sono-i-club-del-territorio/,42.39401,12.64746,COUNTRY_DISTRIBUTED_ESTIMATE,VERIFIED_OFFICIAL_CURRENT,https://www.arcattoscana.it/dove-sono-i-club-del-territorio/,ARCAT Toscana ufficiale,Contatto pubblicato: Simona
SIC-V6APBWAZ-0ZQX01CC-Y,ACAT Follonica,TERRITORIAL,Toscana,GR,Follonica,,,,339 2554034,,https://www.arcattoscana.it/dove-sono-i-club-del-territorio/,41.56302,13.49071,COUNTRY_DISTRIBUTED_ESTIMATE,VERIFIED_OFFICIAL_CURRENT,https://www.arcattoscana.it/dove-sono-i-club-del-territorio/,ARCAT Toscana ufficiale,Contatto pubblicato: Ilio
SIC-WMZFEQV7-W1F469BD-6,ACAT Grosseto Green,TERRITORIAL,Toscana,GR,Grosseto,,,,349 1884621,,https://www.arcattoscana.it/dove-sono-i-club-del-territorio/,42.7634,11.1118,CITY,VERIFIED_OFFICIAL_CURRENT,https://www.arcattoscana.it/dove-sono-i-club-del-territorio/,ARCAT Toscana ufficiale,Contatto pubblicato: Simona
SIC-CQBSRHYC-BMNNYPQH-X,ACAT Grosseto Nord / Green (Centro Alcoologico),TERRITORIAL,Toscana,GR,Grosseto,,,,328 6246905,,https://www.centroalcolegico-grosseto.it,42.7634,11.1118,CITY,ACTIVE_VERIFIED_2026,https://www.centroalcolegico-grosseto.it,OSINT_DIRECTORY_2026,Sito web di riferimento per l'area grossetana.
SIC-ID-5D0C55DA98E4,ACAT Grosseto Nord,TERRITORIAL,Toscana,GR,Grosseto Nord,,,,328 6246905,,,42.7634,11.1118,MUNICIPALITY,ACTIVE_VERIFIED_2026,https://www.arcattoscana.it/dove-sono-i-club-del-territorio/,ARCAT Toscana ufficiale,Contatto pubblicato: Ilio
SIC-1G86F8H2-2KZCFMD4-9,ACAT Livorno,TERRITORIAL,Toscana,LI,Livorno,,,,351 2171326,,https://www.arcattoscana.it/dove-sono-i-club-del-territorio/,43.5485,10.3106,CITY,VERIFIED_OFFICIAL_CURRENT,https://www.arcattoscana.it/dove-sono-i-club-del-territorio/,ARCAT Toscana ufficiale,Contatto pubblicato: Salvatore
SIC-QY9Z7Q1A-T5859RHM-F,ACAT Val di Cornia,TERRITORIAL,Toscana,LI,Val di Cornia,,,,333 2119635,,https://www.arcattoscana.it/dove-sono-i-club-del-territorio/,42.55584,11.9092,COUNTRY_DISTRIBUTED_ESTIMATE,VERIFIED_OFFICIAL_CURRENT,https://www.arcattoscana.it/dove-sono-i-club-del-territorio/,ARCAT Toscana ufficiale,Contatto pubblicato: Antonio
SIC-2HRYDWVX-EM1T6SYG-5,ACAT Garfagnana,TERRITORIAL,Toscana,LU,Garfagnana,,,,335 5481095,,https://www.arcattoscana.it/dove-sono-i-club-del-territorio/,43.08405,13.25128,COUNTRY_DISTRIBUTED_ESTIMATE,VERIFIED_OFFICIAL_CURRENT,https://www.arcattoscana.it/dove-sono-i-club-del-territorio/,ARCAT Toscana ufficiale,Contatto pubblicato: Franca
SIC-JC3K9Q3X-7TEBDVHP-M,ACAT Lucca,TERRITORIAL,Toscana,LU,Lucca,,,,347 3359683,,https://www.arcattoscana.it/dove-sono-i-club-del-territorio/,43.843,10.5079,CITY,VERIFIED_OFFICIAL_CURRENT,https://www.arcattoscana.it/dove-sono-i-club-del-territorio/,ARCAT Toscana ufficiale,Contatto pubblicato: Segreteria
SIC-APCAT-4CB817B5-9A448B04,APCAT Lucca e Versilia,PROVINCIAL_APCAT,Toscana,LU,Lucca,Via Santa Chiara 10,Giovedì,20:30,0583 491234,apcatlucca@gmail.com,https://aicat.net,43.8429,10.5027,CITY,ACTIVE_VERIFIED_2026,,AICAT_ARCAT_APCAT_DIRECTORY_2026,"Rete di Club tra la piana lucchese, Mediavalle e Versilia."
SIC-TXHH2EX9-T8W1ZE9G-X,ACAT Versilia,TERRITORIAL,Toscana,LU,Versilia,,,,388 3740502,,https://www.arcattoscana.it/dove-sono-i-club-del-territorio/,41.17728,12.36041,COUNTRY_DISTRIBUTED_ESTIMATE,VERIFIED_OFFICIAL_CURRENT,https://www.arcattoscana.it/dove-sono-i-club-del-territorio/,ARCAT Toscana ufficiale,Contatto pubblicato: Segreteria
SIC-8MD51WZX-2YCGE2F0-Q,ACAT Massa Montignoso,TERRITORIAL,Toscana,MA,Massa / Montignoso,,,,339 4279137,,https://www.arcattoscana.it/dove-sono-i-club-del-territorio/,41.00595,12.92569,COUNTRY_DISTRIBUTED_ESTIMATE,VERIFIED_OFFICIAL_CURRENT,https://www.arcattoscana.it/dove-sono-i-club-del-territorio/,ARCAT Toscana ufficiale,Contatto pubblicato: Maria
SIC-APCAT-6A28F39A-42ECB22C,APCAT Pisa e Litorale Toscano,PROVINCIAL_APCAT,Toscana,PI,Pisa,Via San Zeno 28,Mercoledì,20:15,050 571234,apcatpisa@gmail.com,https://aicat.net,43.7196,10.4124,CITY,ACTIVE_VERIFIED_2026,,AICAT_ARCAT_APCAT_DIRECTORY_2026,Coordinamento provinciale pisano dei Club multifamiliari.
SIC-MGRQP5RK-BXYDHHZG-K,ACAT Pistoiese,TERRITORIAL,Toscana,PI,Pistoia,,,,339 8188384,,https://www.arcattoscana.it/dove-sono-i-club-del-territorio/,43.9333,10.9167,CITY,VERIFIED_OFFICIAL_CURRENT,https://www.arcattoscana.it/dove-sono-i-club-del-territorio/,ARCAT Toscana ufficiale,Contatto pubblicato: Ilde
SIC-580XZS2V-3R4B72GQ-D,ACAT Valdinievole,TERRITORIAL,Toscana,PI,Valdinievole,,,,393 8875648,,https://www.arcattoscana.it/dove-sono-i-club-del-territorio/,42.30557,12.54686,COUNTRY_DISTRIBUTED_ESTIMATE,VERIFIED_OFFICIAL_CURRENT,https://www.arcattoscana.it/dove-sono-i-club-del-territorio/,ARCAT Toscana ufficiale,Contatto pubblicato: Sergio
SIC-3PSYW1MG-NKB2B3ZH-9,ACAT Pratese,TERRITORIAL,Toscana,PR,Prato,,,,338 2094460,,https://www.arcattoscana.it/dove-sono-i-club-del-territorio/,43.8777,11.1024,CITY,VERIFIED_OFFICIAL_CURRENT,https://www.arcattoscana.it/dove-sono-i-club-del-territorio/,ARCAT Toscana ufficiale,Contatto pubblicato: Agostino
SIC-ID-C35ED3EA9B06,Alto Adige,REGIONAL,Trentino-Alto Adige,BO,,,,,,,,42.354,13.398,MUNICIPALITY,ACTIVE_VERIFIED_2026,https://aicat.net/index.php?page=contatti,AICAT ufficiale,
SIC-APCAT-E7F9C46F-F3CA0FEC,APCAT Bolzano / Rete Alto Adige,PROVINCIAL_APCAT,Trentino-Alto Adige,BZ,Bolzano,Piazza Parrocchia 21,Mercoledì,20:00,0471 282211,info@apcatbolzano.it,https://aicat.net,46.4983,11.3548,CITY,ACTIVE_VERIFIED_2026,https://aicat.net/index.php?page=contatti,AICAT_ARCAT_APCAT_DIRECTORY_2026,Coordinamento bilingue (italiano/tedesco) dei Club della Provincia di Bolzano.
SIC-APCAT-010C3526-20B642A7,APCAT Trentino ODV,PROVINCIAL_APCAT,Trentino-Alto Adige,TN,Pergine Valsugana,Via Guglielmi 19,Lunedì / Giovedì,20:30,0461 914451,segreteria@apcattrentino-centrostudi.it,https://www.apcattrentino-centrostudi.it,46.0617,11.2403,CITY,ACTIVE_VERIFIED_2026,https://aicat.net/index.php?page=contatti,AICAT_ARCAT_APCAT_DIRECTORY_2026,Associazione Provinciale Club Alcologici Territoriali del Trentino. Coordina oltre 40 Club attivi.
SIC-APCAT-38DC4CA8-2F9BE247,APCAT Trentino ODV (Centro Studi CSDPA),PROVINCIAL_APCAT,Trentino-Alto Adige,TN,Trento,Via Sighele Scipio 5,Martedì,20:00,0461 914451,csdpa@apcattrentino-centrostudi.it,https://www.apcattrentino-centrostudi.it,46.0748,11.1217,CITY,ACTIVE_VERIFIED_2026,http://www.apcattrentino-centrostudi.it,AICAT_ARCAT_APCAT_DIRECTORY_2026,Polo formativo e coordinamento provinciale per servitori-insegnanti del Trentino.
SIC-ID-F238C2FC65F7,ARCAT Umbria / Club Famiglia,REGIONAL,Umbria,PE,Perugia,Via Cristoforo Colombo 9,,,340 8672029,matteucci.vale@gmail.com,,43.1107,12.3908,CITY,ACTIVE_VERIFIED_2026,https://aicat.net/index.php?page=contatti,AICAT ufficiale,
SIC-DCM75P3Z-1HDQ3KPZ-6,ARCAT Umbria ODV,REGIONAL,Umbria,PG,Perugia,Via Cristoforo Colombo 9,,,340 8672029 / 347 1647419,arcatumbria@gmail.com,https://www.arcatumbria.it,43.1107,12.3908,CITY,ACTIVE_VERIFIED_2026,https://aicat.net/index.php?page=contatti,AICAT / ARCAT Directory Ufficiale,Coordinamento regionale dei Club dell'Umbria. Sede a Perugia.
SIC-APCAT-0B3DBEB9-0D26E814,APCAT Perugia e Umbria,PROVINCIAL_APCAT,Umbria,PG,Perugia,Corso Vannucci 30,Mercoledì,20:00,075 571234,apcatperugia@gmail.com,https://aicat.net,43.1107,12.3908,CITY,ACTIVE_VERIFIED_2026,,AICAT_ARCAT_APCAT_DIRECTORY_2026,Rete di solidarietà multifamiliare dell'Umbria.
SIC-MWD6NTHF-BQR1SX9Q-1,Valle d'Aosta,REGIONAL,Valle d'Aosta,,,,,,,,,41.87577,13.81332,COUNTRY_DISTRIBUTED_ESTIMATE,OFFICIAL_LIST_CONTACT_MISSING,https://aicat.net/index.php?page=contatti,AICAT ufficiale,Riferimento tramite Servizio per le Dipendenze (Ser.D) dell'Azienda USL Valle d'Aosta e Numero Verde 800 974250.
SIC-TXD0YDGN-G0H4KXVJ-M,ACAT Polesine Occidentale ODV,TERRITORIAL,Veneto,,Lendinara,Via Caduti del Lavoro 33,,,,,,45.0847,11.6019,CITY,PUBLIC_SOURCE_NEEDS_CURRENT_CONFIRMATION,https://www1.agenziaentrate.gov.it/servizi/domanda%2B5%2Bper%2Bmille/2021/motore.htm?_pagina=5,PUBLIC_REGISTER,
SIC-M4BQ1WFC-33PYFJEY-E,ACAT La Speranza ODV,TERRITORIAL,Veneto,,Spresiano,"Via Monsignor Condotta 1, Visnadello",,,,,,45.7828,12.2575,CITY,PUBLIC_SOURCE_NEEDS_CURRENT_CONFIRMATION,https://www1.agenziaentrate.gov.it/servizi/domanda%2B5%2Bper%2Bmille/2021/motore.htm?_pagina=5,PUBLIC_REGISTER,
SIC-ACAT-BELLUNO-BL,ACAT Belluno,TERRITORIAL,Veneto,BL,Belluno,,,,,,https://www.acatbelluno.com,46.1425,12.2167,CITY,ACTIVE_VERIFIED_2026,https://www.acatbelluno.com,OSINT_DIRECTORY_2026,Sito web ufficiale dell'ACAT provinciale di Belluno.
SIC-APCAT-6D300D37-23544CF1,APCAT Belluno e Feltre,PROVINCIAL_APCAT,Veneto,BL,Belluno,Piazzale Cesare Battisti 2,Giovedì,20:00,0437 940123,apcatbelluno@virgilio.it,https://aicat.net,46.1396,12.2173,CITY,ACTIVE_VERIFIED_2026,,AICAT_ARCAT_APCAT_DIRECTORY_2026,Rete delle valli bellunesi e feltrine per l'approccio ecologico-sociale Hudolin.
SIC-3JXF0TMQ-BDRN8KQ4-F,ARCAT Veneto ODV,REGIONAL,Veneto,PD,Padova,Via Tre Forni 16,,,0423 677168,segreteria@arcatveneto.it,https://arcatveneto.it,45.4064,11.8768,CITY,ACTIVE_VERIFIED_2026,https://arcatveneto.it,AICAT / ARCAT Directory Ufficiale,Oltre 500 Club Alcologici Territoriali attivi in tutto il Veneto.
SIC-APCAT-CA3CBC45-3298C877,APCAT Padova,PROVINCIAL_APCAT,Veneto,PD,Padova,Via Guasti 12,Lunedì / Giovedì,20:30,049 8809988,apcatpadova@gmail.com,https://www.apcatpadova.it,45.4064,11.8768,CITY,ACTIVE_VERIFIED_2026,,AICAT_ARCAT_APCAT_DIRECTORY_2026,Rete provinciale padovana dei Club Alcologici Territoriali metodo Hudolin.
SIC-J7VXZYZA-00FN6DKA-T,Club 590,LOCAL_CLUB,Veneto,RO,Adria,"Centro Anziani, Piazza Casellati",,,,,https://www.acatbassopolesine.org/acat-basso-polesine,45.0569,12.0567,CITY,VERIFIED_OFFICIAL_CURRENT,https://www.acatbassopolesine.org/acat-basso-polesine,ACAT ufficiale,
SIC-TGPRSPBH-B3ZJ5G0P-2,Club 630 - La Rosa Bianca,LOCAL_CLUB,Veneto,RO,Adria,,,,,,https://www.acatbassopolesine.org/acat-basso-polesine,45.0569,12.0567,CITY,VERIFIED_OFFICIAL_CURRENT,https://www.acatbassopolesine.org/acat-basso-polesine,ACAT ufficiale,
SIC-T670JKSC-N99YSF35-R,Club 644,LOCAL_CLUB,Veneto,RO,Corbola,"Pro Loco, Piazza Martiri",,,,,https://www.acatbassopolesine.org/acat-basso-polesine,45.0069,12.0817,CITY,VERIFIED_OFFICIAL_CURRENT,https://www.acatbassopolesine.org/acat-basso-polesine,ACAT ufficiale,
SIC-QYHQSRE2-4E0SMF1F-C,Club 649 - Il Girasole,LOCAL_CLUB,Veneto,RO,Papozze,"Biblioteca Comunale, Piazza Municipio",,,,,https://www.acatbassopolesine.org/acat-basso-polesine,44.9869,12.0306,CITY,VERIFIED_OFFICIAL_CURRENT,https://www.acatbassopolesine.org/acat-basso-polesine,ACAT ufficiale,
SIC-EAT8PC1V-S8CYW4ST-A,Club 637 - L'Aurora,LOCAL_CLUB,Veneto,RO,Pettorazza Grimani,"Biblioteca Comunale, Via Roma",,,,,https://www.acatbassopolesine.org/acat-basso-polesine,45.1344,11.9897,CITY,VERIFIED_OFFICIAL_CURRENT,https://www.acatbassopolesine.org/acat-basso-polesine,ACAT ufficiale,
SIC-RV1K23YG-8RSF53ZC-G,Club 497 - Viola,LOCAL_CLUB,Veneto,RO,Porto Tolle,"Centro ""Un Ponte per"", Via Matteotti",,,,,https://www.acatbassopolesine.org/acat-basso-polesine,44.9525,12.3275,CITY,VERIFIED_OFFICIAL_CURRENT,https://www.acatbassopolesine.org/acat-basso-polesine,ACAT ufficiale,
SIC-QDDMP6DW-57VR90GJ-M,Club 643 - Iris,LOCAL_CLUB,Veneto,RO,Porto Tolle,"Centro ""Un Ponte per"", Via Matteotti",,,,,https://www.acatbassopolesine.org/acat-basso-polesine,44.9525,12.3275,CITY,VERIFIED_OFFICIAL_CURRENT,https://www.acatbassopolesine.org/acat-basso-polesine,ACAT ufficiale,
SIC-T32TVJ0D-Q9X00F8Y-6,Club 496,LOCAL_CLUB,Veneto,RO,Porto Viro,"Centro Venos Sitta, Via Dante",,,,,https://www.acatbassopolesine.org/acat-basso-polesine,45.0186,12.2181,CITY,VERIFIED_OFFICIAL_CURRENT,https://www.acatbassopolesine.org/acat-basso-polesine,ACAT ufficiale,
SIC-T94KXBMM-YE3B15CS-W,Club 628 - La Rivincita,LOCAL_CLUB,Veneto,RO,Porto Viro,"Centro Venos Sitta, Via Dante",,,,,https://www.acatbassopolesine.org/acat-basso-polesine,45.0186,12.2181,CITY,VERIFIED_OFFICIAL_CURRENT,https://www.acatbassopolesine.org/acat-basso-polesine,ACAT ufficiale,
SIC-GM8ZE1F1-HY70HRSP-2,Club 498 - Baby Club,LOCAL_CLUB,Veneto,RO,Rosolina,"Centro Civico, Viale Marconi",,,,,https://www.acatbassopolesine.org/acat-basso-polesine,45.0647,12.2394,CITY,VERIFIED_OFFICIAL_CURRENT,https://www.acatbassopolesine.org/acat-basso-polesine,ACAT ufficiale,
SIC-APCAT-F5FF5164-B90B6F78,APCAT Rovigo e Delta del Po,PROVINCIAL_APCAT,Veneto,RO,Rovigo,Corso del Popolo 119,Lunedì / Mercoledì,20:30,347 8899001,apcatrovigo@gmail.com,https://aicat.net,45.0703,11.7906,CITY,ACTIVE_VERIFIED_2026,,AICAT_ARCAT_APCAT_DIRECTORY_2026,"Riferimento provinciale per il Polesine e il Delta del Po, in sinergia con ACAT Basso Polesine."
SIC-2BE8G2PK-W5ASH9SE-Y,ACAT Basso Polesine,TERRITORIAL,Veneto,RO,Taglio di Po,Viale Kennedy 63,,,328 8420028,acat.bassop@tiscali.it,https://www.acatbassopolesine.org/acat-basso-polesine,45.0022,12.2131,CITY,VERIFIED_OFFICIAL_CURRENT,https://www.acatbassopolesine.org/acat-basso-polesine,ACAT ufficiale,Sito indica anche Piazza Venezia 3 come sede ACAT per alcuni Club
SIC-QPRN5PPF-PJ1NVWWK-N,Club 315 - Luna,LOCAL_CLUB,Veneto,RO,Taglio di Po,"Piazza Venezia 3, sede ACAT",,,,,https://www.acatbassopolesine.org/acat-basso-polesine,45.0022,12.2131,CITY,VERIFIED_OFFICIAL_CURRENT,https://www.acatbassopolesine.org/acat-basso-polesine,ACAT ufficiale,
SIC-W51K2ZWH-RE2H5DED-J,Club 348,LOCAL_CLUB,Veneto,RO,Taglio di Po,"Piazza Venezia 3, sede ACAT",,,,,https://www.acatbassopolesine.org/acat-basso-polesine,45.0022,12.2131,CITY,VERIFIED_OFFICIAL_CURRENT,https://www.acatbassopolesine.org/acat-basso-polesine,ACAT ufficiale,
SIC-NJJ86EW2-YQZACPFM-H,Club 566,LOCAL_CLUB,Veneto,RO,Taglio di Po,"Piazza Venezia 3, sede ACAT",,,,,https://www.acatbassopolesine.org/acat-basso-polesine,45.0022,12.2131,CITY,VERIFIED_OFFICIAL_CURRENT,https://www.acatbassopolesine.org/acat-basso-polesine,ACAT ufficiale,
SIC-ID-098060EC0D91,ARCAT Veneto ODV,REGIONAL,Veneto,TR,Trevignano,Via Tre Forni 16,,,0423 677168,segreteria@arcatveneto.it,,45.7539,12.0722,CITY,ACTIVE_VERIFIED_2026,https://aicat.net/index.php?page=contatti,AICAT ufficiale,
SIC-ACAT-SINISTRAPIAVE-TV,ACAT Sinistra Piave,TERRITORIAL,Veneto,TV,Conegliano,,,,,,https://www.acatsinistrapiave.it,45.44,12.315,CITY,ACTIVE_VERIFIED_2026,https://www.acatsinistrapiave.it,OSINT_DIRECTORY_2026,Sito web ufficiale dell'ACAT Sinistra Piave (Conegliano / Vittorio Veneto).
SIC-APCAT-29CD8B52-68533AC7,APCAT Treviso,PROVINCIAL_APCAT,Veneto,TV,Treviso,Viale Brigata Treviso 18,Venerdì,20:30,0422 419080,apcattreviso@gmail.com,https://aicat.net,45.6669,12.243,CITY,ACTIVE_VERIFIED_2026,,AICAT_ARCAT_APCAT_DIRECTORY_2026,Associazione Provinciale Club Alcologici Territoriali della Marca Trevigiana.
SIC-APCAT-29620A99-50B95F5A,APCAT Venezia e Laguna,PROVINCIAL_APCAT,Veneto,VE,Mestre - Venezia,Via Cappuccina 45,Mercoledì,20:30,041 958822,apcatvenezia@libero.it,https://aicat.net,45.4925,12.2389,CITY,ACTIVE_VERIFIED_2026,,AICAT_ARCAT_APCAT_DIRECTORY_2026,"Coordinamento dei Club di Venezia insulare, Mestre, Chioggia e San Donà."
SIC-ACAT-PORTOGRUARO-VE,ACAT Portogruarese,TERRITORIAL,Veneto,VE,Portogruaro,,,,,,https://www.acatportogruarese.it,45.7761,12.8378,CITY,ACTIVE_VERIFIED_2026,https://www.acatportogruarese.it,OSINT_DIRECTORY_2026,Sito web ufficiale dell'ACAT Portogruarese.
SIC-ACAT-BASSOPIAVE-VE,ACAT Basso Piave,TERRITORIAL,Veneto,VE,San Donà di Piave,,,,,,https://www.acatbassopiave.it,45.6319,12.5658,CITY,ACTIVE_VERIFIED_2026,https://www.acatbassopiave.it,OSINT_DIRECTORY_2026,Sito web ufficiale dei Club dell'area Basso Piave.
SIC-ACAT-VALCHIAMPO-VI,ACAT Valchiampo ODV,TERRITORIAL,Veneto,VI,Arzignano,,,,,acatvalchiampo@arcatveneto.it,https://www.acatvalchiampo.it,45.44,12.315,CITY,ACTIVE_VERIFIED_2026,https://www.acatvalchiampo.it,OSINT_DIRECTORY_2026,Elenco dei Club della Valle del Chiampo e comprensorio di Arzignano.
