id,sic_id,entity_name,original_type,network_level,network_rank,rank_color,continent,country,region,province,city,address,latitude,longitude,geo_accuracy,status,parent_sic_id,source_url,source_type,language,meeting,public_contact,notes,direct_children,network_descendants,public_data_score,is_synthetic,created_at,updated_at,website,phone,email,geo_confidence,geocoded_from,geocoded_at,original_name,translated_name,original_hierarchy,postal_code,facebook,instagram,youtube,linkedin,x_twitter,founding_year,closure_year,reopening_year,hudolin_confirmed,confidence_score,last_verified,geo_provider,geo_provider_ref,territorial_association,regional_federation,national_federation,families_count
56,SIC-GJSQ7HAW-VB5SER2J-7,Hudolin Club / socio-ecological approach presence,COUNTRY_PRESENCE,NATIONAL,50,#F59E0B,Oceania,New Zealand,,,,,-40.16271,173.30249,COUNTRY_DISTRIBUTED_ESTIMATE,HISTORICAL_PRESENCE_NEEDS_CURRENT_VERIFICATION,SIC-KNTGNSWA-0QPEH194-A,https://www.academia.edu/87078905/Club_of_Treated_Alcoholics_A_Guide_for_the_Work_in_the_Clubs_of_Treated_Alcoholics_Social_Ecological_Approach_With_Works_of_Vladimir_Hudolin,Historical international Hudolin literature,various,,,Presence documented historically; current club-level network not yet verified.,0,0,29,0,2026-08-18 13:21:46,2026-08-18 13:21:46,,+39 800 974250,info@dependex.support,0,,,,,,,,,,,,,,,0,50,,,,,,,11
57,SIC-KC6PRGJ7-0QXYH031-A,Hudolin Club / socio-ecological approach presence,COUNTRY_PRESENCE,NATIONAL,50,#F59E0B,Europe,Poland,,,,,51.35367,19.44659,COUNTRY_DISTRIBUTED_ESTIMATE,HISTORICAL_PRESENCE_NEEDS_CURRENT_VERIFICATION,SIC-YB187MMY-CV4GTHQV-7,https://www.academia.edu/87078905/Club_of_Treated_Alcoholics_A_Guide_for_the_Work_in_the_Clubs_of_Treated_Alcoholics_Social_Ecological_Approach_With_Works_of_Vladimir_Hudolin,Historical international Hudolin literature,various,,,Presence documented historically; current club-level network not yet verified.,0,0,29,0,2026-08-18 13:21:46,2026-08-18 13:21:46,,+39 800 974250,info@dependex.support,0,,,,,,,,,,,,,,,0,50,,,,,,,11
58,SIC-CVE9K034-N9WCK1N4-J,Hudolin Club / socio-ecological approach presence,COUNTRY_PRESENCE,NATIONAL,50,#F59E0B,Europe,Romania,,,,,45.75802,26.29307,COUNTRY_DISTRIBUTED_ESTIMATE,HISTORICAL_PRESENCE_NEEDS_CURRENT_VERIFICATION,SIC-MN9EJQHA-AFWA3NMG-V,https://www.academia.edu/87078905/Club_of_Treated_Alcoholics_A_Guide_for_the_Work_in_the_Clubs_of_Treated_Alcoholics_Social_Ecological_Approach_With_Works_of_Vladimir_Hudolin,Historical international Hudolin literature,various,,,Presence documented historically; current club-level network not yet verified.,0,0,29,0,2026-08-18 13:21:46,2026-08-18 13:21:46,,+39 800 974250,info@dependex.support,0,,,,,,,,,,,,,,,0,50,,,,,,,11
59,SIC-BBB9E203-AZKES9JY-R,Hudolin Club / socio-ecological approach presence,COUNTRY_PRESENCE,NATIONAL,50,#F59E0B,Europe,Russia,,,,,60.11131,98.50455,COUNTRY_DISTRIBUTED_ESTIMATE,HISTORICAL_PRESENCE_NEEDS_CURRENT_VERIFICATION,SIC-8CSKHVF4-1TC7JZVG-4,https://www.academia.edu/87078905/Club_of_Treated_Alcoholics_A_Guide_for_the_Work_in_the_Clubs_of_Treated_Alcoholics_Social_Ecological_Approach_With_Works_of_Vladimir_Hudolin,Historical international Hudolin literature,various,,,Presence documented historically; current club-level network not yet verified.,0,0,29,0,2026-08-18 13:21:46,2026-08-18 13:21:46,,+39 800 974250,info@dependex.support,0,,,,,,,,,,,,,,,0,50,,,,,,,11
60,SIC-AC96D92C-BHRNCKZG-C,Hudolin Club / socio-ecological approach presence,COUNTRY_PRESENCE,NATIONAL,50,#F59E0B,Europe,Slovakia,,,,,48.61285,18.33376,COUNTRY_DISTRIBUTED_ESTIMATE,HISTORICAL_PRESENCE_NEEDS_CURRENT_VERIFICATION,SIC-F47DK76K-YEQK7K7X-J,https://www.academia.edu/87078905/Club_of_Treated_Alcoholics_A_Guide_for_the_Work_in_the_Clubs_of_Treated_Alcoholics_Social_Ecological_Approach_With_Works_of_Vladimir_Hudolin,Historical international Hudolin literature,various,,,Presence documented historically; current club-level network not yet verified.,0,0,29,0,2026-08-18 13:21:46,2026-08-18 13:21:46,,+39 800 974250,info@dependex.support,0,,,,,,,,,,,,,,,0,50,,,,,,,11
61,SIC-PAR7N084-CN3JPS0A-F,Hudolin Club / socio-ecological approach presence,COUNTRY_PRESENCE,NATIONAL,50,#F59E0B,Europe,Spain,,,,,40.97334,-3.9166,COUNTRY_DISTRIBUTED_ESTIMATE,HISTORICAL_PRESENCE_NEEDS_CURRENT_VERIFICATION,SIC-0J7M8ZR0-13NDR54F-J,https://www.academia.edu/87078905/Club_of_Treated_Alcoholics_A_Guide_for_the_Work_in_the_Clubs_of_Treated_Alcoholics_Social_Ecological_Approach_With_Works_of_Vladimir_Hudolin,Historical international Hudolin literature,various,,,Presence documented historically; current club-level network not yet verified.,0,0,29,0,2026-08-18 13:21:46,2026-08-18 13:21:46,,+39 800 974250,info@dependex.support,0,,,,,,,,,,,,,,,0,50,,,,,,,11
62,SIC-8F53R3RF-T5KGWETS-Y,Hudolin Club / socio-ecological approach presence,COUNTRY_PRESENCE,NATIONAL,50,#F59E0B,Europe,Switzerland,,,,,46.41825,8.83014,COUNTRY_DISTRIBUTED_ESTIMATE,HISTORICAL_PRESENCE_NEEDS_CURRENT_VERIFICATION,SIC-8EM7B264-N3E2Y77P-G,https://www.academia.edu/87078905/Club_of_Treated_Alcoholics_A_Guide_for_the_Work_in_the_Clubs_of_Treated_Alcoholics_Social_Ecological_Approach_With_Works_of_Vladimir_Hudolin,Historical international Hudolin literature,various,,,Presence documented historically; current club-level network not yet verified.,0,0,29,0,2026-08-18 13:21:46,2026-08-18 13:21:46,,+39 800 974250,info@dependex.support,0,,,,,,,,,,,,,,,0,50,,,,,,,11
63,SIC-H1369XK1-RBENJ6Q1-7,Hudolin Club / socio-ecological approach presence,COUNTRY_PRESENCE,NATIONAL,50,#F59E0B,Europe,Denmark,,,,,56.70953,9.94692,COUNTRY_DISTRIBUTED_ESTIMATE,HISTORICAL_PRESENCE_NEEDS_CURRENT_VERIFICATION,SIC-SG6XEF3M-J7KZ4WMR-S,https://www.academia.edu/87078905/Club_of_Treated_Alcoholics_A_Guide_for_the_Work_in_the_Clubs_of_Treated_Alcoholics_Social_Ecological_Approach_With_Works_of_Vladimir_Hudolin,Historical international Hudolin literature,various,,,Presence documented historically; current club-level network not yet verified.,0,0,29,0,2026-08-18 13:21:46,2026-08-18 13:21:46,,+39 800 974250,info@dependex.support,0,,,,,,,,,,,,,,,0,50,,,,,,,11
64,SIC-VXVR6KPE-SGFX3FJB-J,Hudolin Club / socio-ecological approach presence,COUNTRY_PRESENCE,NATIONAL,50,#F59E0B,Europe,Norway,,,,,69.83717,17.54425,COUNTRY_DISTRIBUTED_ESTIMATE,HISTORICAL_PRESENCE_NEEDS_CURRENT_VERIFICATION,SIC-QNJSMTAX-400ART1D-B,https://www.academia.edu/87078905/Club_of_Treated_Alcoholics_A_Guide_for_the_Work_in_the_Clubs_of_Treated_Alcoholics_Social_Ecological_Approach_With_Works_of_Vladimir_Hudolin,Historical international Hudolin literature,various,,,Presence documented historically; current club-level network not yet verified.,0,0,29,0,2026-08-18 13:21:46,2026-08-18 13:21:46,,+39 800 974250,info@dependex.support,0,,,,,,,,,,,,,,,0,50,,,,,,,11
65,SIC-GGWZFGBQ-YPRGH3YQ-2,Hudolin Club / socio-ecological approach presence,COUNTRY_PRESENCE,NATIONAL,50,#F59E0B,Europe,Sweden,,,,,61.25705,17.80026,COUNTRY_DISTRIBUTED_ESTIMATE,HISTORICAL_PRESENCE_NEEDS_CURRENT_VERIFICATION,SIC-4FCY0W2D-H7N3GMSY-Q,https://www.academia.edu/87078905/Club_of_Treated_Alcoholics_A_Guide_for_the_Work_in_the_Clubs_of_Treated_Alcoholics_Social_Ecological_Approach_With_Works_of_Vladimir_Hudolin,Historical international Hudolin literature,various,,,Presence documented historically; current club-level network not yet verified.,0,0,29,0,2026-08-18 13:21:46,2026-08-18 13:21:46,,+39 800 974250,info@dependex.support,0,,,,,,,,,,,,,,,0,50,,,,,,,11
66,SIC-G6KFDXBF-QKMWJ812-G,Hudolin Club / socio-ecological approach presence,COUNTRY_PRESENCE,NATIONAL,50,#F59E0B,Europe,Finland,,,,,64.38869,26.8729,COUNTRY_DISTRIBUTED_ESTIMATE,HISTORICAL_PRESENCE_NEEDS_CURRENT_VERIFICATION,SIC-MG70K4CK-VB1QKHYN-P,https://www.academia.edu/87078905/Club_of_Treated_Alcoholics_A_Guide_for_the_Work_in_the_Clubs_of_Treated_Alcoholics_Social_Ecological_Approach_With_Works_of_Vladimir_Hudolin,Historical international Hudolin literature,various,,,Presence documented historically; current club-level network not yet verified.,0,0,29,0,2026-08-18 13:21:46,2026-08-18 13:21:46,,+39 800 974250,info@dependex.support,0,,,,,,,,,,,,,,,0,50,,,,,,,11
67,SIC-K6ENNYVR-MT9AVTFM-W,HSKLA - Hrvatski savez klubova liječenih alkoholičara,NATIONAL,NATIONAL,50,#F59E0B,Europe,Croatia,,,Zagreb,"Vinogradska c. 29, 10000 Zagreb",45.6611,17.47387,COUNTRY_DISTRIBUTED_ESTIMATE,VERIFIED_OFFICIAL_CURRENT,SIC-22FWS3ZJ-XQPBHFBE-1,https://hskla.hr/o-nama/,HSKLA official,hr,,hskla.zg@gmail.com,,131,131,74,0,2026-08-18 13:21:46,2026-08-18 13:21:46,https://hskla.hr/o-nama/,+39 800 974250,hskla.zg@gmail.com,0,,,,,,,,,,,,,,,0,50,,,,,,,11
68,SIC-N9AH2MCE-J27NV14M-7,KLA CENTAR,CLUB,LOCAL_CLUB,10,#22C55E,Europe,Croatia,Zagreb,,Zagreb,Tkalčićeva 33,45.815399,15.966568,CITY,ACTIVE,SIC-K6ENNYVR-MT9AVTFM-W,https://hskla.hr/o-nama/,HSKLA official directory,hr,utorak 16:30,,,0,0,80,0,2026-08-18 13:21:46,2026-08-18 13:21:46,https://hskla.hr/o-nama/,+39 800 974250,info@dependex.support,78,"Zagreb, Croatia | https://www.latlong.net/place/zagreb-croatia-2685.html",2026-08-18 14:37:50,,,,,,,,,,,,,0,50,,,,,,,11
69,SIC-H2P1G0JM-BJN0AHGC-E,KLA CENTAR TKALČA,CLUB,LOCAL_CLUB,10,#22C55E,Europe,Croatia,Zagreb,,Zagreb,Tkalčićeva 33,45.815399,15.966568,CITY,ACTIVE,SIC-K6ENNYVR-MT9AVTFM-W,https://hskla.hr/o-nama/,HSKLA official directory,hr,ponedjeljak 16:30,,,0,0,80,0,2026-08-18 13:21:46,2026-08-18 13:21:46,https://hskla.hr/o-nama/,+39 800 974250,info@dependex.support,78,"Zagreb, Croatia | https://www.latlong.net/place/zagreb-croatia-2685.html",2026-08-18 14:37:50,,,,,,,,,,,,,0,50,,,,,,,11
70,SIC-PV2F2NS7-8SZ6Y1GK-2,KLA CENTAR STARA TKALČA,CLUB,LOCAL_CLUB,10,#22C55E,Europe,Croatia,Zagreb,,Zagreb,Nova Ves 36,45.815399,15.966568,CITY,ACTIVE,SIC-K6ENNYVR-MT9AVTFM-W,https://hskla.hr/o-nama/,HSKLA official directory,hr,ponedjeljak 18:30,,,0,0,80,0,2026-08-18 13:21:46,2026-08-18 13:21:46,https://hskla.hr/o-nama/,+39 800 974250,info@dependex.support,78,"Zagreb, Croatia | https://www.latlong.net/place/zagreb-croatia-2685.html",2026-08-18 14:37:50,,,,,,,,,,,,,0,50,,,,,,,11
71,SIC-D0AECGSP-2WGM8WQC-P,KLA DUBRAVKA NOVA,CLUB,LOCAL_CLUB,10,#22C55E,Europe,Croatia,Zagreb,,Zagreb,"Rapska 39, DZ Sigečica",45.815399,15.966568,CITY,ACTIVE,SIC-K6ENNYVR-MT9AVTFM-W,https://hskla.hr/o-nama/,HSKLA official directory,hr,utorak 17:30,,,0,0,80,0,2026-08-18 13:21:46,2026-08-18 13:21:46,https://hskla.hr/o-nama/,+39 800 974250,info@dependex.support,78,"Zagreb, Croatia | https://www.latlong.net/place/zagreb-croatia-2685.html",2026-08-18 14:37:50,,,,,,,,,,,,,0,50,,,,,,,11
72,SIC-BEC54C5T-FV6WB5ZT-Z,KLA IZVOR,CLUB,LOCAL_CLUB,10,#22C55E,Europe,Croatia,Zagreb,,Zagreb,,45.815399,15.966568,CITY,DORMANT,SIC-K6ENNYVR-MT9AVTFM-W,https://hskla.hr/o-nama/,HSKLA official directory,hr,,,,0,0,55,0,2026-08-18 13:21:46,2026-08-18 13:21:46,https://hskla.hr/o-nama/,+39 800 974250,info@dependex.support,78,"Zagreb, Croatia | https://www.latlong.net/place/zagreb-croatia-2685.html",2026-08-18 14:37:50,,,,,,,,,,,,,0,50,,,,,,,11
73,SIC-ED0H8FKD-2JVRHWB1-R,KLA MEDVEŠČAK I,CLUB,LOCAL_CLUB,10,#22C55E,Europe,Croatia,Zagreb,,Zagreb,Šubićeva 40/2,45.815399,15.966568,CITY,ACTIVE,SIC-K6ENNYVR-MT9AVTFM-W,https://hskla.hr/o-nama/,HSKLA official directory,hr,ponedjeljak 16:00,,,0,0,80,0,2026-08-18 13:21:46,2026-08-18 13:21:46,https://hskla.hr/o-nama/,+39 800 974250,info@dependex.support,78,"Zagreb, Croatia | https://www.latlong.net/place/zagreb-croatia-2685.html",2026-08-18 14:37:50,,,,,,,,,,,,,0,50,,,,,,,11
74,SIC-DSEMRF62-EQ0WMAWB-S,KLA MEDVEŠČAK II,CLUB,LOCAL_CLUB,10,#22C55E,Europe,Croatia,Zagreb,,Zagreb,Šubićeva 40/2,45.815399,15.966568,CITY,ACTIVE,SIC-K6ENNYVR-MT9AVTFM-W,https://hskla.hr/o-nama/,HSKLA official directory,hr,ponedjeljak 17:00,,,0,0,80,0,2026-08-18 13:21:46,2026-08-18 13:21:46,https://hskla.hr/o-nama/,+39 800 974250,info@dependex.support,78,"Zagreb, Croatia | https://www.latlong.net/place/zagreb-croatia-2685.html",2026-08-18 14:37:50,,,,,,,,,,,,,0,50,,,,,,,11
75,SIC-TYDP910K-WDPC09EX-Y,KLA PEŠČENICA,CLUB,LOCAL_CLUB,10,#22C55E,Europe,Croatia,Zagreb,,Zagreb,Miletićeva 1,45.815399,15.966568,CITY,ACTIVE,SIC-K6ENNYVR-MT9AVTFM-W,https://hskla.hr/o-nama/,HSKLA official directory,hr,utorak i četvrtak 17:00,,,0,0,80,0,2026-08-18 13:21:46,2026-08-18 13:21:46,https://hskla.hr/o-nama/,+39 800 974250,info@dependex.support,78,"Zagreb, Croatia | https://www.latlong.net/place/zagreb-croatia-2685.html",2026-08-18 14:37:50,,,,,,,,,,,,,0,50,,,,,,,11
76,SIC-JNMPH7K4-WKM95J48-1,KLA BAN KEGLEVIĆ,CLUB,LOCAL_CLUB,10,#22C55E,Europe,Croatia,Zagreb,,Zagreb,Prilaz baruna Filipovića 11,45.815399,15.966568,CITY,ACTIVE,SIC-K6ENNYVR-MT9AVTFM-W,https://hskla.hr/o-nama/,HSKLA official directory,hr,četvrtak 19:00,,,0,0,80,0,2026-08-18 13:21:46,2026-08-18 13:21:46,https://hskla.hr/o-nama/,+39 800 974250,info@dependex.support,78,"Zagreb, Croatia | https://www.latlong.net/place/zagreb-croatia-2685.html",2026-08-18 14:37:50,,,,,,,,,,,,,0,50,,,,,,,11
77,SIC-J09ZHP8Q-HJTFJV01-R,KLA ČRNOMEREC,CLUB,LOCAL_CLUB,10,#22C55E,Europe,Croatia,Zagreb,,Zagreb,Selska 3,45.815399,15.966568,CITY,ACTIVE,SIC-K6ENNYVR-MT9AVTFM-W,https://hskla.hr/o-nama/,HSKLA official directory,hr,ponedjeljak 16:00,,,0,0,80,0,2026-08-18 13:21:46,2026-08-18 13:21:46,https://hskla.hr/o-nama/,+39 800 974250,info@dependex.support,78,"Zagreb, Croatia | https://www.latlong.net/place/zagreb-croatia-2685.html",2026-08-18 14:37:50,,,,,,,,,,,,,0,50,,,,,,,11
78,SIC-M4HYGWA2-JBC484XF-R,KLA KUSTOŠIJA-CENTAR,CLUB,LOCAL_CLUB,10,#22C55E,Europe,Croatia,Zagreb,,Zagreb,Ilica 259,45.815399,15.966568,CITY,ACTIVE,SIC-K6ENNYVR-MT9AVTFM-W,https://hskla.hr/o-nama/,HSKLA official directory,hr,utorak 16:00,,,0,0,80,0,2026-08-18 13:21:46,2026-08-18 13:21:46,https://hskla.hr/o-nama/,+39 800 974250,info@dependex.support,78,"Zagreb, Croatia | https://www.latlong.net/place/zagreb-croatia-2685.html",2026-08-18 14:37:50,,,,,,,,,,,,,0,50,,,,,,,11
79,SIC-QFWWSREK-JRCA9CQC-4,KLA SVETI DUH,CLUB,LOCAL_CLUB,10,#22C55E,Europe,Croatia,Zagreb,,Zagreb,Sveti Duh 26,45.815399,15.966568,CITY,ACTIVE,SIC-K6ENNYVR-MT9AVTFM-W,https://hskla.hr/o-nama/,HSKLA official directory,hr,ponedjeljak 17:00,,,0,0,80,0,2026-08-18 13:21:46,2026-08-18 13:21:46,https://hskla.hr/o-nama/,+39 800 974250,info@dependex.support,78,"Zagreb, Croatia | https://www.latlong.net/place/zagreb-croatia-2685.html",2026-08-18 14:37:50,,,,,,,,,,,,,0,50,,,,,,,11
80,SIC-RRCVRNCK-7ZTVQNJN-8,KLA KUSTOŠIJA 2,CLUB,LOCAL_CLUB,10,#22C55E,Europe,Croatia,Zagreb,,Zagreb,Vatrogasna 6,45.815399,15.966568,CITY,ACTIVE,SIC-K6ENNYVR-MT9AVTFM-W,https://hskla.hr/o-nama/,HSKLA official directory,hr,utorak 17:00,,,0,0,80,0,2026-08-18 13:21:46,2026-08-18 13:21:46,https://hskla.hr/o-nama/,+39 800 974250,info@dependex.support,78,"Zagreb, Croatia | https://www.latlong.net/place/zagreb-croatia-2685.html",2026-08-18 14:37:50,,,,,,,,,,,,,0,50,,,,,,,11
81,SIC-9BN1S93F-HW93X91Q-6,UAA DUBRAVA CENTAR,CLUB,LOCAL_CLUB,10,#22C55E,Europe,Croatia,Zagreb,,Zagreb,Međugorska 55,45.815399,15.966568,CITY,ACTIVE,SIC-K6ENNYVR-MT9AVTFM-W,https://hskla.hr/o-nama/,HSKLA official directory,hr,utorak 18:30,,,0,0,80,0,2026-08-18 13:21:46,2026-08-18 13:21:46,https://hskla.hr/o-nama/,+39 800 974250,info@dependex.support,78,"Zagreb, Croatia | https://www.latlong.net/place/zagreb-croatia-2685.html",2026-08-18 14:37:50,,,,,,,,,,,,,0,50,,,,,,,11
82,SIC-GW4JZD2C-PT2N0QQ7-F,UAA DUBRAVA CENTAR I,CLUB,LOCAL_CLUB,10,#22C55E,Europe,Croatia,Zagreb,,Zagreb,Međugorska 55,45.815399,15.966568,CITY,ACTIVE,SIC-K6ENNYVR-MT9AVTFM-W,https://hskla.hr/o-nama/,HSKLA official directory,hr,utorak 20:00,,,0,0,80,0,2026-08-18 13:21:46,2026-08-18 13:21:46,https://hskla.hr/o-nama/,+39 800 974250,info@dependex.support,78,"Zagreb, Croatia | https://www.latlong.net/place/zagreb-croatia-2685.html",2026-08-18 14:37:50,,,,,,,,,,,,,0,50,,,,,,,11
83,SIC-DYK3GEX1-NNXPPVFN-1,KLA KLAKA III,CLUB,LOCAL_CLUB,10,#22C55E,Europe,Croatia,Zagreb,,Zagreb,Zdenka Škraba 3,45.815399,15.966568,CITY,ACTIVE,SIC-K6ENNYVR-MT9AVTFM-W,https://hskla.hr/o-nama/,HSKLA official directory,hr,srijeda 18:00,,,0,0,80,0,2026-08-18 13:21:46,2026-08-18 13:21:46,https://hskla.hr/o-nama/,+39 800 974250,info@dependex.support,78,"Zagreb, Croatia | https://www.latlong.net/place/zagreb-croatia-2685.html",2026-08-18 14:37:50,,,,,,,,,,,,,0,50,,,,,,,11
84,SIC-TY4814WK-PP4JG0BR-H,KLA OBITELJSKI ŽIVOT,CLUB,LOCAL_CLUB,10,#22C55E,Europe,Croatia,Zagreb,,Zagreb,Vrpoljska 10,45.815399,15.966568,CITY,ACTIVE,SIC-K6ENNYVR-MT9AVTFM-W,https://hskla.hr/o-nama/,HSKLA official directory,hr,četvrtak 17:00,,,0,0,80,0,2026-08-18 13:21:46,2026-08-18 13:21:46,https://hskla.hr/o-nama/,+39 800 974250,info@dependex.support,78,"Zagreb, Croatia | https://www.latlong.net/place/zagreb-croatia-2685.html",2026-08-18 14:37:50,,,,,,,,,,,,,0,50,,,,,,,11
85,SIC-91Q8N6M3-XYD89D54-C,ULA RETKOVEC,CLUB,LOCAL_CLUB,10,#22C55E,Europe,Croatia,Zagreb,,Zagreb,Vrpoljska 10,45.815399,15.966568,CITY,ACTIVE,SIC-K6ENNYVR-MT9AVTFM-W,https://hskla.hr/o-nama/,HSKLA official directory,hr,četvrtak 18:30,,,0,0,80,0,2026-08-18 13:21:46,2026-08-18 13:21:46,https://hskla.hr/o-nama/,+39 800 974250,info@dependex.support,78,"Zagreb, Croatia | https://www.latlong.net/place/zagreb-croatia-2685.html",2026-08-18 14:37:50,,,,,,,,,,,,,0,50,,,,,,,11
86,SIC-QNNXR7ZQ-RHTJE9GZ-H,KLA STUDENTSKI GRAD,CLUB,LOCAL_CLUB,10,#22C55E,Europe,Croatia,Zagreb,,Zagreb,Vile Velebita 10/3,45.815399,15.966568,CITY,ACTIVE,SIC-K6ENNYVR-MT9AVTFM-W,https://hskla.hr/o-nama/,HSKLA official directory,hr,ponedjeljak 17:00,,,0,0,80,0,2026-08-18 13:21:46,2026-08-18 13:21:46,https://hskla.hr/o-nama/,+39 800 974250,info@dependex.support,78,"Zagreb, Croatia | https://www.latlong.net/place/zagreb-croatia-2685.html",2026-08-18 14:37:50,,,,,,,,,,,,,0,50,,,,,,,11
87,SIC-B9GVTNZ1-JWTS7DV0-2,KLA BARUTANSKI JARAK,CLUB,LOCAL_CLUB,10,#22C55E,Europe,Croatia,Zagreb,,Zagreb,Barutanski brijeg 5,45.815399,15.966568,CITY,ACTIVE,SIC-K6ENNYVR-MT9AVTFM-W,https://hskla.hr/o-nama/,HSKLA official directory,hr,ponedjeljak 17:30,,,0,0,80,0,2026-08-18 13:21:46,2026-08-18 13:21:46,https://hskla.hr/o-nama/,+39 800 974250,info@dependex.support,78,"Zagreb, Croatia | https://www.latlong.net/place/zagreb-croatia-2685.html",2026-08-18 14:37:50,,,,,,,,,,,,,0,50,,,,,,,11
88,SIC-HE014JZN-DSHEWQ9G-W,KLA DINKO ŠIMUNOVIĆ,CLUB,LOCAL_CLUB,10,#22C55E,Europe,Croatia,Zagreb,,Zagreb,Trg Vlahe Bukovca 3,45.815399,15.966568,CITY,ACTIVE,SIC-K6ENNYVR-MT9AVTFM-W,https://hskla.hr/o-nama/,HSKLA official directory,hr,ponedjeljak 17:00,,,0,0,80,0,2026-08-18 13:21:46,2026-08-18 13:21:46,https://hskla.hr/o-nama/,+39 800 974250,info@dependex.support,78,"Zagreb, Croatia | https://www.latlong.net/place/zagreb-croatia-2685.html",2026-08-18 14:37:50,,,,,,,,,,,,,0,50,,,,,,,11
89,SIC-G2AZ43HK-NT8HCZD5-A,KLA MAKSIMIRSKA NASELJA,CLUB,LOCAL_CLUB,10,#22C55E,Europe,Croatia,Zagreb,,Zagreb,Zvonimirova 68,45.815399,15.966568,CITY,ACTIVE,SIC-K6ENNYVR-MT9AVTFM-W,https://hskla.hr/o-nama/,HSKLA official directory,hr,utorak 18:00,,,0,0,80,0,2026-08-18 13:21:46,2026-08-18 13:21:46,https://hskla.hr/o-nama/,+39 800 974250,info@dependex.support,78,"Zagreb, Croatia | https://www.latlong.net/place/zagreb-croatia-2685.html",2026-08-18 14:37:50,,,,,,,,,,,,,0,50,,,,,,,11
90,SIC-0SNWGYGD-Z9RWPR16-J,KLA NOVA TRATINČICA,CLUB,LOCAL_CLUB,10,#22C55E,Europe,Croatia,Zagreb,,Zagreb,Trg Vlahe Bukovca 3,45.815399,15.966568,CITY,ACTIVE,SIC-K6ENNYVR-MT9AVTFM-W,https://hskla.hr/o-nama/,HSKLA official directory,hr,ponedjeljak 18:00,,,0,0,80,0,2026-08-18 13:21:46,2026-08-18 13:21:46,https://hskla.hr/o-nama/,+39 800 974250,info@dependex.support,78,"Zagreb, Croatia | https://www.latlong.net/place/zagreb-croatia-2685.html",2026-08-18 14:37:50,,,,,,,,,,,,,0,50,,,,,,,11
91,SIC-T9Q8A6F8-XRN7FVJ0-F,KLA HORVATI SREDNJACI,CLUB,LOCAL_CLUB,10,#22C55E,Europe,Croatia,Zagreb,,Zagreb,Horvaćanska 54,45.815399,15.966568,CITY,ACTIVE,SIC-K6ENNYVR-MT9AVTFM-W,https://hskla.hr/o-nama/,HSKLA official directory,hr,ponedjeljak 18:00,,,0,0,80,0,2026-08-18 13:21:46,2026-08-18 13:21:46,https://hskla.hr/o-nama/,+39 800 974250,info@dependex.support,78,"Zagreb, Croatia | https://www.latlong.net/place/zagreb-croatia-2685.html",2026-08-18 14:37:50,,,,,,,,,,,,,0,50,,,,,,,11
92,SIC-D4558X5E-G6MHHVSP-Q,KLA OSVIT,CLUB,LOCAL_CLUB,10,#22C55E,Europe,Croatia,Zagreb,,Zagreb,Prečko 2a,45.815399,15.966568,CITY,ACTIVE,SIC-K6ENNYVR-MT9AVTFM-W,https://hskla.hr/o-nama/,HSKLA official directory,hr,četvrtak 17:30,,,0,0,80,0,2026-08-18 13:21:46,2026-08-18 13:21:46,https://hskla.hr/o-nama/,+39 800 974250,info@dependex.support,78,"Zagreb, Croatia | https://www.latlong.net/place/zagreb-croatia-2685.html",2026-08-18 14:37:50,,,,,,,,,,,,,0,50,,,,,,,11
93,SIC-3PJ9ZTY4-2PJV6SNT-Q,KLA RUDEŠ,CLUB,LOCAL_CLUB,10,#22C55E,Europe,Croatia,Zagreb,,Zagreb,Rudeška cesta 71,45.815399,15.966568,CITY,ACTIVE,SIC-K6ENNYVR-MT9AVTFM-W,https://hskla.hr/o-nama/,HSKLA official directory,hr,srijeda 18:15,,,0,0,80,0,2026-08-18 13:21:46,2026-08-18 13:21:46,https://hskla.hr/o-nama/,+39 800 974250,info@dependex.support,78,"Zagreb, Croatia | https://www.latlong.net/place/zagreb-croatia-2685.html",2026-08-18 14:37:50,,,,,,,,,,,,,0,50,,,,,,,11
94,SIC-X4AZW630-QDXB60PM-Y,KLA VRBANI,CLUB,LOCAL_CLUB,10,#22C55E,Europe,Croatia,Zagreb,,Zagreb,Rudeška cesta 71,45.815399,15.966568,CITY,ACTIVE,SIC-K6ENNYVR-MT9AVTFM-W,https://hskla.hr/o-nama/,HSKLA official directory,hr,srijeda 17:15,,,0,0,80,0,2026-08-18 13:21:46,2026-08-18 13:21:46,https://hskla.hr/o-nama/,+39 800 974250,info@dependex.support,78,"Zagreb, Croatia | https://www.latlong.net/place/zagreb-croatia-2685.html",2026-08-18 14:37:50,,,,,,,,,,,,,0,50,,,,,,,11
95,SIC-6DAXZPSQ-S2VKVJAB-8,KLA STARA TREŠNJEVKA,CLUB,LOCAL_CLUB,10,#22C55E,Europe,Croatia,Zagreb,,Zagreb,Ozaljska 16,45.815399,15.966568,CITY,ACTIVE,SIC-K6ENNYVR-MT9AVTFM-W,https://hskla.hr/o-nama/,HSKLA official directory,hr,ponedjeljak 18:00,,,0,0,80,0,2026-08-18 13:21:46,2026-08-18 13:21:46,https://hskla.hr/o-nama/,+39 800 974250,info@dependex.support,78,"Zagreb, Croatia | https://www.latlong.net/place/zagreb-croatia-2685.html",2026-08-18 14:37:50,,,,,,,,,,,,,0,50,,,,,,,11
