EMAIL,FIRSTNAME,LASTNAME,COMPANY,SMS,SIC_ID,ATECO,PROVINCIA,TEMA,CONSENSO,FLUSSO,STATUS
annamaria.altieri@gmail.com,Null,Null,Annamaria Altieri,,SIC-ID-DDAAAA7CF8B6,NULL,,SICUREZZA,0,PROMO_SETTEMBRE_VIP,ATTIVO
annapisanelli@gmail.com,Null,Null,Annapisanelli,,SIC-ID-404429B285F9,NULL,,SICUREZZA,0,PROMO_SETTEMBRE_VIP,ATTIVO
annascarpato9@gmail.com,Null,Null,Annascarpato9,,SIC-ID-64A7E8A3E0DA,NULL,,SICUREZZA,0,PROMO_SETTEMBRE_VIP,ATTIVO
antonello.avona@gmail.com,Null,Null,Antonello Avona,+393357063210,SIC-ID-63F354B9C7BF,NULL,,SICUREZZA,0,PROMO_SETTEMBRE_VIP,ATTIVO
antonellocappellato@icloud.com,Null,Null,Antonello Lyoness,+393357063210,SIC-ID-E92B781F8746,NULL,,SICUREZZA,0,PROMO_SETTEMBRE_VIP,ATTIVO
antonia@gamoservizi.it,Null,Null,Antonia,+393403886458,SIC-ID-9F9634903BF7,NULL,,SICUREZZA,0,PROMO_SETTEMBRE_VIP,ATTIVO
alazzaro2606@gmail.com,Null,Null,Antonio Lazzaro,+393384297972,SIC-ID-C21A93E22FDD,NULL,,SICUREZZA,0,PROMO_SETTEMBRE_VIP,ATTIVO
lazzaro@quboimpianti.com,Null,Null,Antonio Lazzaro,+393356819568,SIC-ID-6294177C5072,NULL,,SICUREZZA,0,PROMO_SETTEMBRE_VIP,ATTIVO
info@nonsolocharter.com,Null,Null,Antonio Lyo,+393450400400,SIC-ID-B9939F14D4A4,NULL,,SICUREZZA,0,PROMO_SETTEMBRE_VIP,ATTIVO
antonio.oltramari@emic.it,Null,Null,Antonio Oltramari,,SIC-ID-6B840D44289F,NULL,,SICUREZZA,0,PROMO_SETTEMBRE_VIP,ATTIVO
farinaimpianti@libero.it,Null,Null,Antonio Sicurezza Farina,+393356630538,SIC-ID-52DDDACB2AED,NULL,,SICUREZZA,0,PROMO_SETTEMBRE_VIP,ATTIVO
antonio.tizzani@libero.it,Null,Null,Antonio Tizzani,+393280553220,SIC-ID-C1C21D4B3AAF,NULL,,SICUREZZA,0,PROMO_SETTEMBRE_VIP,ATTIVO
apesorridente@hotmail.com,Null,Null,Apesorridente,,SIC-ID-17785C631811,NULL,,SICUREZZA,0,PROMO_SETTEMBRE_VIP,ATTIVO
info@romasaxarubra.it,Null,Null,Appartamenti Complesso Residenziale Pini Di Roma,+390633630219,SIC-ID-6A778B20C467,NULL,RM,SICUREZZA,0,PROMO_SETTEMBRE_VIP,ATTIVO
info@apcostruzioni.it,Null,Null,Aps Costruzioni,,SIC-ID-B1E67BB0409B,43,,SICUREZZA,0,PROMO_SETTEMBRE_VIP,ATTIVO
arben.kola@gmail.com,Null,Null,Arben Kola,,SIC-ID-A73519C0ACCA,NULL,,SICUREZZA,0,PROMO_SETTEMBRE_VIP,ATTIVO
info@arcadiacalcestruzzi.it,Null,Null,Arcadia Calcestruzzi S.p.a.,+390573536262,SIC-ID-2CFB9A8899BA,NULL,PT,SICUREZZA,0,PROMO_SETTEMBRE_VIP,ATTIVO
arch.c.cost@gmail.com,Null,Null,Arch C Cost,,SIC-ID-25BFA7EFA67E,NULL,,SICUREZZA,0,PROMO_SETTEMBRE_VIP,ATTIVO
arch.digennaroalina@gmail.com,Null,Null,Arch Digennaroalina,,SIC-ID-1268FB644AFA,NULL,,SICUREZZA,0,PROMO_SETTEMBRE_VIP,ATTIVO
arch.fioravanti@gmail.com,Null,Null,Arch Fioravanti,,SIC-ID-5F5675D79642,NULL,,SICUREZZA,0,PROMO_SETTEMBRE_VIP,ATTIVO
arch.lauraboscoloforcola@gmail.com,Null,Null,Arch Lauraboscoloforcola,,SIC-ID-2203E7464FDC,NULL,,SICUREZZA,0,PROMO_SETTEMBRE_VIP,ATTIVO
arch.marica.paparella@gmail.com,Null,Null,Arch Marica Paparella,,SIC-ID-F66640783F89,NULL,,SICUREZZA,0,PROMO_SETTEMBRE_VIP,ATTIVO
arch.nataleromeo@gmail.com,Null,Null,Arch Nataleromeo,,SIC-ID-48015BAEF27A,NULL,,SICUREZZA,0,PROMO_SETTEMBRE_VIP,ATTIVO
arch.sargiacomo@gmail.com,Null,Null,Arch Sargiacomo,,SIC-ID-526D55DE10F9,NULL,,SICUREZZA,0,PROMO_SETTEMBRE_VIP,ATTIVO
archtamburin@libero.it,Null,Null,Arch Tamburin,+3904261900617,SIC-ID-D3613A00F633,NULL,,SICUREZZA,0,PROMO_SETTEMBRE_VIP,ATTIVO
arch.tomassettipaolo@gmail.com,Null,Null,Arch Tomassettipaolo,,SIC-ID-C5B2354DA64A,NULL,,SICUREZZA,0,PROMO_SETTEMBRE_VIP,ATTIVO
info@morosinicostruzioni.it,Null,Null,Arch.edil S.r.l.,,SIC-ID-657AB5DCF07B,43,BG,SICUREZZA,0,PROMO_SETTEMBRE_VIP,ATTIVO
archfedericoantonio@libero.it,Null,Null,Archfedericoantonio Federico,+393484020288,SIC-ID-DB5BE16DC008,NULL,,SICUREZZA,0,PROMO_SETTEMBRE_VIP,ATTIVO
archiluigibarbato@gmail.com,Null,Null,Archiluigibarbato,,SIC-ID-D191B70966CB,NULL,,SICUREZZA,0,PROMO_SETTEMBRE_VIP,ATTIVO
archistudio.lasfera@tiscali.it,Null,Null,Archistudio Lasfera,,SIC-ID-2DFB4A5958FA,NULL,,SICUREZZA,0,PROMO_SETTEMBRE_VIP,ATTIVO
architettozanardi@libero.it,Null,Null,Architettozanardi,,SIC-ID-9FBC2F60BDBD,71,,SICUREZZA,0,PROMO_SETTEMBRE_VIP,ATTIVO
electi.world@gmail.com,Null,Null,"Area Gestione Edilizia Della Sapienza, Iv Piano Edificio Di Ortopedia",+390649694151,SIC-ID-8CA421078C5F,43,RM,SICUREZZA,0,PROMO_SETTEMBRE_VIP,ATTIVO
info@areadisostavaldirabbi.it,Null,Null,Area Sosta Camper Al Plan,+393396556740,SIC-ID-9B0C3A355745,NULL,,SICUREZZA,0,PROMO_SETTEMBRE_VIP,ATTIVO
granfoari@libero.it,Null,Null,Arianna Granfo Capelli,+393403456638,SIC-ID-08D6AD6BA989,NULL,,SICUREZZA,0,PROMO_SETTEMBRE_VIP,ATTIVO
barando@libero.it,Null,Null,Aries - Ferramenta Colori Cartongesso,+390923560222,SIC-ID-99DDDE1E2AA6,47,,SICUREZZA,0,PROMO_SETTEMBRE_VIP,ATTIVO
armyat@libero.it,Null,Null,Armyat,,SIC-ID-9C7FED2F160E,NULL,,SICUREZZA,0,PROMO_SETTEMBRE_VIP,ATTIVO
monica@cpmshop.it,Null,Null,Arniani Monica,,SIC-ID-EB4CEDEF2450,NULL,,SICUREZZA,0,PROMO_SETTEMBRE_VIP,ATTIVO
segreteria@arpe.roma.it,Null,Null,"Arpe, Associazione Romana Della Proprietá Edilizia",+393906485611,SIC-ID-B354603237B4,43,,SICUREZZA,0,PROMO_SETTEMBRE_VIP,ATTIVO
info@arrichiello.it,Null,Null,Arrichiello Ciro S.r.l.,+390817590171,SIC-ID-2261B3D1A7FB,NULL,NA,SICUREZZA,0,PROMO_SETTEMBRE_VIP,ATTIVO
artenautica@libero.it,Null,Null,Arte Nautica Mattana,+393494692065,SIC-ID-41AA01DC7900,NULL,,SICUREZZA,0,PROMO_SETTEMBRE_VIP,ATTIVO
info@artedileavesani.com,Null,Null,Artedil E Avesani,+39045917922,SIC-ID-0BD51CD36310,43,VR,SICUREZZA,0,PROMO_SETTEMBRE_VIP,ATTIVO
info@artigianaedile.it,Null,Null,Artigiana Edile Snc,+390415541822,SIC-ID-C8A89C9CEA67,43,VE,SICUREZZA,0,PROMO_SETTEMBRE_VIP,ATTIVO
info@artigianaimpresaedile.it,Null,Null,Artigiana Srl - Impresa Edile,+390495227270,SIC-ID-AC3EDE5F6105,43,PD,SICUREZZA,0,PROMO_SETTEMBRE_VIP,ATTIVO
restauri@tiscalinet.it,Null,Null,Artigiano,+3933891633500,SIC-ID-F4F51B45BE28,NULL,,SICUREZZA,0,PROMO_SETTEMBRE_VIP,ATTIVO
motoridiricerca@netservice.biz,Null,Null,Asoli 3.0 Edilizia E Ceramiche,+393907169043,SIC-ID-D5BE2CAE892A,43,,SICUREZZA,0,PROMO_SETTEMBRE_VIP,ATTIVO
assistenza@staff.aruba.it,Null,Null,Assistenza,,SIC-ID-BB0AB02622DD,NULL,,SICUREZZA,0,PROMO_SETTEMBRE_VIP,ATTIVO
assistenzaportaleapplicativi@gse.it,Null,Null,Assistenza Gse,34807179120,SIC-ID-6EE7A65550B6,NULL,,SICUREZZA,0,PROMO_SETTEMBRE_VIP,ATTIVO
info@astelsrl.com,Null,Null,Astel S.r.l.,+390432487070,SIC-ID-D863F77E2B4C,NULL,UD,SICUREZZA,0,PROMO_SETTEMBRE_VIP,ATTIVO
info@idaminelli.it,Null,Null,Atelier Tends Idaminelli,+390350171206,SIC-ID-41EA32DDD63A,NULL,BG,SICUREZZA,0,PROMO_SETTEMBRE_VIP,ATTIVO
atlanta76@libero.it,Null,Null,Atlanta76,,SIC-ID-16C34B7545AA,NULL,,SICUREZZA,0,PROMO_SETTEMBRE_VIP,ATTIVO
attilio@mastudio.it,Null,Null,Attilio,,SIC-ID-88AA4F9864CF,NULL,,SICUREZZA,0,PROMO_SETTEMBRE_VIP,ATTIVO
info@attivitaediliziebergamasche.it,Null,Null,Attivita' Edilizie Bergamasche S.r.l.,+39035595574,SIC-ID-508D2DF27B3F,43,BG,SICUREZZA,0,PROMO_SETTEMBRE_VIP,ATTIVO
attrezzature@aifos.it,Null,Null,Attrezzature Aifos,34891630730,SIC-ID-30C48343F182,NULL,,SICUREZZA,0,PROMO_SETTEMBRE_VIP,ATTIVO
augusto.avanzo@gmail.com,Null,Null,Augusto Avanzo,+393473087942,SIC-ID-6C3ED6D4CC09,NULL,,SICUREZZA,0,PROMO_SETTEMBRE_VIP,ATTIVO
aulettadebora@live.com,Null,Null,Aulettadebora,,SIC-ID-B0165833F3B1,NULL,,SICUREZZA,0,PROMO_SETTEMBRE_VIP,ATTIVO
info@auroracolor.it,Null,Null,Aurora Color Srl Sede Di Signa - Zetacolor Vernici E Colori Dal 1963,+390558797081,SIC-ID-B765D9EDEE45,NULL,FI,SICUREZZA,0,PROMO_SETTEMBRE_VIP,ATTIVO
auroracostruzioni.sas.fe@gmail.com,Null,Null,Aurora Costruzioni Di Aia Francesco S.r.l.,+390532350550,SIC-ID-49F17B842707,43,FE,SICUREZZA,0,PROMO_SETTEMBRE_VIP,ATTIVO
salvatore.pili@carglass.it,Null,Null,Autoclinic - Salute E Bellezza Dell'auto,+390931490721,SIC-ID-2CFECAE4BAA5,NULL,SR,SICUREZZA,0,PROMO_SETTEMBRE_VIP,ATTIVO
autocarrozzerialimpidosm@gmail.com,Null,Null,Autocarrozzeria Limpido,+39093124689,SIC-ID-FE8D4F2ACDDB,45,SR,SICUREZZA,0,PROMO_SETTEMBRE_VIP,ATTIVO
marcoconsiglio75@libero.it,Null,Null,Autospurghi F.lli Consiglio,,SIC-ID-7D6106FDEFDB,NULL,,SICUREZZA,0,PROMO_SETTEMBRE_VIP,ATTIVO
averie@cryptocom.intercom-mail.com,Null,Null,Averie Com,33179144940,SIC-ID-7AEA4CBCB5CF,NULL,,SICUREZZA,0,PROMO_SETTEMBRE_VIP,ATTIVO
avv.valentinavalenti@barzazi.com,Null,Null,Avv Valentinavalenti,,SIC-ID-F3C4CE7F7E4D,NULL,,SICUREZZA,0,PROMO_SETTEMBRE_VIP,ATTIVO
enricopizzolato3@gmail.com,Null,Null,Azienda Agricola Giorgio,,SIC-ID-0538495A6014,01,,SICUREZZA,0,PROMO_SETTEMBRE_VIP,ATTIVO
webmaster@ca2solution.it,Null,Null,Azzurra Costruzioni S.r.l.u.,+39800629520,SIC-ID-A7A8E97AE00E,43,,SICUREZZA,0,PROMO_SETTEMBRE_VIP,ATTIVO
b-nicola@libero.it,Null,Null,B,+393346900946,SIC-ID-FEE936C23AE4,NULL,,SICUREZZA,0,L1_FREDDI_RIPERMISSIONING,ATTIVO
b.pregnolato@tiscali.it,Null,Null,B Pregnolato,,SIC-ID-A985FE5C63DF,NULL,,SICUREZZA,0,PROMO_SETTEMBRE_VIP,ATTIVO
info@beblattonerie.it,Null,Null,B&b S.n.c.,,SIC-ID-226A160015D1,55,,SICUREZZA,0,PROMO_SETTEMBRE_VIP,ATTIVO
marcohasrama@hotmail.it,Null,Null,B.edil,+393285537295,SIC-ID-52C6742D8E3E,43,,SICUREZZA,0,PROMO_SETTEMBRE_VIP,ATTIVO
ivan.battistessa@tiscali.it,Null,Null,B.m.t. Di Battistessa Ivan & C. Snc,+39034342364,SIC-ID-E9001E5C0D8B,NULL,,SICUREZZA,0,PROMO_SETTEMBRE_VIP,ATTIVO
info@bmedile.com,Null,Null,B.m. Srl - Costruzioni Edili E Ristrutturazioni,+390516814119,SIC-ID-0120CB3E2C52,43,BO,SICUREZZA,0,PROMO_SETTEMBRE_VIP,ATTIVO
bgyhubimport@dhl.com,Null,Null,Bgy Import,34579470750,SIC-ID-593B3D4B5BFB,NULL,,SICUREZZA,0,PROMO_SETTEMBRE_VIP,ATTIVO
bsmlavoriedili@gmail.com,Null,Null,Bsm Edilizia Snc,+393382653345,SIC-ID-3D4BCD409359,43,,SICUREZZA,0,PROMO_SETTEMBRE_VIP,ATTIVO
baccanscavi@libero.it,Null,Null,Baccanscavi,,SIC-ID-4859993F7A32,43,,SICUREZZA,0,PROMO_SETTEMBRE_VIP,ATTIVO
bacci.tiziana@gmail.com,Null,Null,Bacci Tiziana,,SIC-ID-21713CB05B53,NULL,,SICUREZZA,0,PROMO_SETTEMBRE_VIP,ATTIVO
alessandro.piva-86@hotmail.it,Null,Null,Backup_sicurissimo Engine V1_2026-02-24_03-38 Estr,,SIC-ID-5D0582659D27,NULL,,SICUREZZA,0,PROMO_SETTEMBRE_VIP,ATTIVO
alessandro.crepaldi.55@gmail.com,Null,Null,Backup_sicurissimo Engine V1_2026-02-24_03-38 Estr,+393402974429,SIC-ID-30A91AFE92F8,NULL,,SICUREZZA,0,PROMO_SETTEMBRE_VIP,ATTIVO
august0.buccomin0@gmail.com,Null,Null,Backup_sicurissimo Engine V1_2026-02-24_03-38 Estr,+393382543361,SIC-ID-7D1EA4B8ED30,NULL,,SICUREZZA,0,PROMO_SETTEMBRE_VIP,ATTIVO
avidholdevento@gmail.com,Null,Null,Backup_sicurissimo Engine V1_2026-02-24_03-38 Estr,34770489240,SIC-ID-E17DA770184D,NULL,,SICUREZZA,0,PROMO_SETTEMBRE_VIP,ATTIVO
b.biagi@hiperformance.it,Null,Null,Backup_sicurissimo Engine V1_2026-02-24_03-38 Estr,34943398600,SIC-ID-4036CA52CE72,NULL,,SICUREZZA,0,PROMO_SETTEMBRE_VIP,ATTIVO
andrea.pisarra@alice.it,Null,Null,Backup_sicurissimo Engine V1_2026-02-24_03-38 Estr,+393402156963,SIC-ID-4E2FCCB28BAA,NULL,,SICUREZZA,0,PROMO_SETTEMBRE_VIP,ATTIVO
andrea.galdiolo@gmail.com,Null,Null,Backup_sicurissimo Engine V1_2026-02-24_03-38 Estr,+393331331385,SIC-ID-6200273B9A7F,NULL,,SICUREZZA,0,PROMO_SETTEMBRE_VIP,ATTIVO
alim.favaron@gmail.com,Null,Null,Backup_sicurissimo Engine V1_2026-02-24_03-38 Estr,+3934055512070,SIC-ID-5CA3A9D51A48,NULL,,SICUREZZA,0,PROMO_SETTEMBRE_VIP,ATTIVO
andrea.ali8011@gmail.com,Null,Null,Backup_sicurissimo Engine V1_2026-02-24_03-38 Estr,+393484421068,SIC-ID-8770F1FFEBE5,NULL,,SICUREZZA,0,PROMO_SETTEMBRE_VIP,ATTIVO
andrea-antonioli@libero.it,Null,Null,Backup_sicurissimo Engine V1_2026-02-24_03-38 Estr,+393406030419,SIC-ID-F4491A0FAB5D,NULL,,SICUREZZA,0,PROMO_SETTEMBRE_VIP,ATTIVO
amm@eshirt.it,Null,Null,Backup_sicurissimo Engine V1_2026-02-24_03-38 Estr,+393343412897,SIC-ID-0E9E390D3E25,NULL,,SICUREZZA,0,PROMO_SETTEMBRE_VIP,ATTIVO
ambulatorio.vianelli@libero.it,Null,Null,Backup_sicurissimo Engine V1_2026-02-24_03-38 Estr,34881245330,SIC-ID-9EF02809E9AC,NULL,,SICUREZZA,0,PROMO_SETTEMBRE_VIP,ATTIVO
alessia.ebano@artigianatopadovano.it,Null,Null,Backup_sicurissimo Engine V1_2026-02-24_03-38 Estr,+3933570632100,SIC-ID-3B7E595C3679,NULL,,SICUREZZA,0,PROMO_SETTEMBRE_VIP,ATTIVO
alicezanoni-66@live.it,Null,Null,Backup_sicurissimo Engine V1_2026-02-24_03-38 Estr,+393899697457,SIC-ID-0D36AB564D16,NULL,,SICUREZZA,0,PROMO_SETTEMBRE_VIP,ATTIVO
alice.gazzignato@gmail.com,Null,Null,Backup_sicurissimo Engine V1_2026-02-24_03-38 Estr,+393319325595,SIC-ID-81A56ED5F007,NULL,,SICUREZZA,0,PROMO_SETTEMBRE_VIP,ATTIVO
attivalavoro@attivamenteonlus.it,Null,Null,Backup_sicurissimo Engine V1_2026-02-24_03-38 Estr,+393358129051,SIC-ID-9638A2DA696D,NULL,,SICUREZZA,0,PROMO_SETTEMBRE_VIP,ATTIVO
alialbakheet_2019@yahoo.com,Null,Null,Backup_sicurissimo Engine V1_2026-02-24_03-38 Estr,38805757570,SIC-ID-74174E38F843,NULL,,SICUREZZA,0,PROMO_SETTEMBRE_VIP,ATTIVO
alessia.garbo@infun.es,Null,Null,Backup_sicurissimo Engine V1_2026-02-24_03-38 Estr,+393484020288,SIC-ID-078D079EB4D6,NULL,,SICUREZZA,0,PROMO_SETTEMBRE_VIP,ATTIVO
andrea.cerreti@alice.it,Null,Null,Backup_sicurissimo Engine V1_2026-02-24_03-38 Estr,+393402304639,SIC-ID-5EF17B7D1BEC,NULL,,SICUREZZA,0,PROMO_SETTEMBRE_VIP,ATTIVO
alessandroscacco@gmail.com,Null,Null,Backup_sicurissimo Engine V1_2026-02-24_03-38 Estr,+393806997577,SIC-ID-3B15B98DA508,NULL,,SICUREZZA,0,PROMO_SETTEMBRE_VIP,ATTIVO
alessandropanet@gmail.com,Null,Null,Backup_sicurissimo Engine V1_2026-02-24_03-38 Estr,+393404727334,SIC-ID-7E467E399752,NULL,,SICUREZZA,0,PROMO_SETTEMBRE_VIP,ATTIVO
antonioprovasi@alice.it,Null,Null,Backup_sicurissimo Engine V1_2026-02-24_03-38 Estr,+393479248503,SIC-ID-82D525E41B8E,NULL,,SICUREZZA,0,PROMO_SETTEMBRE_VIP,ATTIVO
andreabrognara@libero.it,Null,Null,Backup_sicurissimo Engine V1_2026-02-24_03-38 Estr,+393357488230,SIC-ID-F0539DC07491,NULL,,SICUREZZA,0,PROMO_SETTEMBRE_VIP,ATTIVO
antonella.iglesias@gmail.com,Null,Null,Backup_sicurissimo Engine V1_2026-02-24_03-38 Estr,+393356089443,SIC-ID-6AF681F5D704,NULL,,SICUREZZA,0,PROMO_SETTEMBRE_VIP,ATTIVO
antonellaemery60@gmail.com,Null,Null,Backup_sicurissimo Engine V1_2026-02-24_03-38 Estr,+393470609509,SIC-ID-ED2B8AD6596C,NULL,,SICUREZZA,0,PROMO_SETTEMBRE_VIP,ATTIVO
antonellamusic2009@libero.it,Null,Null,Backup_sicurissimo Engine V1_2026-02-24_03-38 Estr,+393292507095,SIC-ID-C68CEE0015FA,NULL,,SICUREZZA,0,PROMO_SETTEMBRE_VIP,ATTIVO
antonellocapellato@gmail.com,Null,Null,Backup_sicurissimo Engine V1_2026-02-24_03-38 Estr,34907817290,SIC-ID-3DF68A1B5C86,NULL,,SICUREZZA,0,PROMO_SETTEMBRE_VIP,ATTIVO
antonino.vena@gmail.com,Null,Null,Backup_sicurissimo Engine V1_2026-02-24_03-38 Estr,+393478501233,SIC-ID-0042EB53185B,NULL,,SICUREZZA,0,PROMO_SETTEMBRE_VIP,ATTIVO
antonio85nania@gmail.com,Null,Null,Backup_sicurissimo Engine V1_2026-02-24_03-38 Estr,+3933810187160,SIC-ID-1A90DF00DE9F,NULL,,SICUREZZA,0,PROMO_SETTEMBRE_VIP,ATTIVO
antonio@artio.it,Null,Null,Backup_sicurissimo Engine V1_2026-02-24_03-38 Estr,+393773181652,SIC-ID-D9878F8E25B6,NULL,,SICUREZZA,0,PROMO_SETTEMBRE_VIP,ATTIVO
antoniocastellano64@alice.it,Null,Null,Backup_sicurissimo Engine V1_2026-02-24_03-38 Estr,+393479294377,SIC-ID-ED7597D79F70,NULL,,SICUREZZA,0,PROMO_SETTEMBRE_VIP,ATTIVO
archfedericoantonio@gmail.com,Null,Null,Backup_sicurissimo Engine V1_2026-02-24_03-38 Estr,+393356978565,SIC-ID-FD42433CD167,NULL,,SICUREZZA,0,PROMO_SETTEMBRE_VIP,ATTIVO
asceotaanna61@gmail.com,Null,Null,Backup_sicurissimo Engine V1_2026-02-24_03-38 Estr,+393459804152,SIC-ID-13EDDEB72068,NULL,,SICUREZZA,0,PROMO_SETTEMBRE_VIP,ATTIVO
argentifabrizio@libero.it,Null,Null,Backup_sicurissimo Engine V1_2026-02-24_03-38 Estr,+3933963142180,SIC-ID-B2C0B9690D95,NULL,,SICUREZZA,0,PROMO_SETTEMBRE_VIP,ATTIVO
andrea.reali84@gmail.com,Null,Null,Backup_sicurissimo Engine V1_2026-02-24_03-38 Estr,+393346132534,SIC-ID-64595C8D0F7E,NULL,,SICUREZZA,0,PROMO_SETTEMBRE_VIP,ATTIVO
armando.duo@tin.it,Null,Null,Backup_sicurissimo Engine V1_2026-02-24_03-38 Estr,+393483141745,SIC-ID-1646F2A852F3,NULL,,SICUREZZA,0,PROMO_SETTEMBRE_VIP,ATTIVO
antonella.loi@me.com,Null,Null,Backup_sicurissimo Engine V1_2026-02-24_03-38 Estr,+393478587793,SIC-ID-13A816E97CA1,NULL,,SICUREZZA,0,PROMO_SETTEMBRE_VIP,ATTIVO
agnese@agnesetricot.it,Null,Null,Backup_sicurissimo Engine V1_2026-02-24_03-38 Estr,+393200198260,SIC-ID-8238EBAC2D01,NULL,,SICUREZZA,0,PROMO_SETTEMBRE_VIP,ATTIVO
andrea@birikina.it,Null,Null,Backup_sicurissimo Engine V1_2026-02-24_03-38 Estr,+393392178302,SIC-ID-862C67820807,NULL,,SICUREZZA,0,PROMO_SETTEMBRE_VIP,ATTIVO
admin@nicoladomini.com,Null,Null,Backup_sicurissimo Engine V1_2026-02-24_03-38 Estr,34727992580,SIC-ID-3616E608AB30,NULL,,SICUREZZA,0,PROMO_SETTEMBRE_VIP,ATTIVO
affiliazioni@anfos.it,Null,Null,Backup_sicurissimo Engine V1_2026-02-24_03-38 Estr,34710195720,SIC-ID-CBA32F0E4DE4,NULL,,SICUREZZA,0,PROMO_SETTEMBRE_VIP,ATTIVO
achidan@libero.it,Null,Null,Backup_sicurissimo Engine V1_2026-02-24_03-38 Estr,+393296632281,SIC-ID-FC8F15DC661C,NULL,,SICUREZZA,0,PROMO_SETTEMBRE_VIP,ATTIVO
argentinaangelo86@gmail.com,Null,Null,Backup_sicurissimo Engine V1_2026-02-24_03-38 Estr,+393801012122,SIC-ID-5BB392A11B15,NULL,,SICUREZZA,0,PROMO_SETTEMBRE_VIP,ATTIVO
andrea.scheggi@virgilio.it,Null,Null,Backup_sicurissimo Engine V1_2026-02-24_03-38 Estr,+393495763881,SIC-ID-C2B265EEB751,NULL,,SICUREZZA,0,PROMO_SETTEMBRE_VIP,ATTIVO
andrea.vernizzi@crveneto.it,Null,Null,Backup_sicurissimo Engine V1_2026-02-24_03-38 Estr,+3933964154270,SIC-ID-703300CDB076,NULL,,SICUREZZA,0,PROMO_SETTEMBRE_VIP,ATTIVO
annugupta9847@gmail.com,Null,Null,Backup_sicurissimo Engine V1_2026-02-24_03-38 Estr,+393219981940,SIC-ID-A225DE20780C,NULL,,SICUREZZA,0,PROMO_SETTEMBRE_VIP,ATTIVO
alessandro.basso@padovafiere.it,Null,Null,Backup_sicurissimo Engine V1_2026-02-24_03-38 Estr,+3933833669720,SIC-ID-B95925F9A239,NULL,,SICUREZZA,0,PROMO_SETTEMBRE_VIP,ATTIVO
alessandro.asingegneria@gmail.com,Null,Null,Backup_sicurissimo Engine V1_2026-02-24_03-38 Estr,34882140930,SIC-ID-5A98A53B7F72,NULL,,SICUREZZA,0,PROMO_SETTEMBRE_VIP,ATTIVO
alessandra@rigato.net,Null,Null,Backup_sicurissimo Engine V1_2026-02-24_03-38 Estr,+393290311802,SIC-ID-6D827A1F58B8,NULL,,SICUREZZA,0,PROMO_SETTEMBRE_VIP,ATTIVO
alessandra.menegon@vpsolar.com,Null,Null,Backup_sicurissimo Engine V1_2026-02-24_03-38 Estr,+393334268866,SIC-ID-302B74FD3CAF,NULL,,SICUREZZA,0,PROMO_SETTEMBRE_VIP,ATTIVO
alcamo.handicraft@gmail.com,Null,Null,Backup_sicurissimo Engine V1_2026-02-24_03-38 Estr,+393477633710,SIC-ID-A8476C42AEE8,NULL,,SICUREZZA,0,PROMO_SETTEMBRE_VIP,ATTIVO
airdropmcc@protonmail.com,Null,Null,Backup_sicurissimo Engine V1_2026-02-24_03-38 Estr,33574882300,SIC-ID-D29AB6938699,NULL,,SICUREZZA,0,PROMO_SETTEMBRE_VIP,ATTIVO
agostino.chiaretto@wind.it,Null,Null,Backup_sicurissimo Engine V1_2026-02-24_03-38 Estr,+3932839191970,SIC-ID-24C825A683EA,NULL,,SICUREZZA,0,PROMO_SETTEMBRE_VIP,ATTIVO
alessia.manzo@hideea.com,Null,Null,Backup_sicurissimo Engine V1_2026-02-24_03-38 Estr,+393279754151,SIC-ID-05CBB1DE4B3C,NULL,,SICUREZZA,0,PROMO_SETTEMBRE_VIP,ATTIVO
agnesleshrac@gmail.com,Null,Null,Backup_sicurissimo Engine V1_2026-02-24_03-38 Estr,+393346900948,SIC-ID-BC2D79A14078,NULL,,SICUREZZA,0,PROMO_SETTEMBRE_VIP,ATTIVO
assistenza@voxmail.it,Null,Null,Backup_sicurissimo Engine V1_2026-02-24_03-38 Estr,+393385853854,SIC-ID-8A0E48BDB84B,NULL,,SICUREZZA,0,PROMO_SETTEMBRE_VIP,ATTIVO
arretrati@genertel.it,Null,Null,Backup_sicurissimo Engine V1_2026-02-24_03-38 Estr,+393335745706,SIC-ID-969D160B31C8,NULL,,SICUREZZA,0,PROMO_SETTEMBRE_VIP,ATTIVO
andrpasini@libero.it,Null,Null,Backup_sicurissimo Engine V1_2026-02-24_03-38 Estr,+393483844057,SIC-ID-2B9BA0C79833,NULL,,SICUREZZA,0,PROMO_SETTEMBRE_VIP,ATTIVO
angela.faccioli@alice.it,Null,Null,Backup_sicurissimo Engine V1_2026-02-24_03-38 Estr,+3934932900850,SIC-ID-4B799585E99A,NULL,,SICUREZZA,0,PROMO_SETTEMBRE_VIP,ATTIVO
angela.ravera@gmail.com,Null,Null,Backup_sicurissimo Engine V1_2026-02-24_03-38 Estr,+393471469860,SIC-ID-147153E31EAE,NULL,,SICUREZZA,0,PROMO_SETTEMBRE_VIP,ATTIVO
angelo.ballarin@alice.it,Null,Null,Backup_sicurissimo Engine V1_2026-02-24_03-38 Estr,+393358413925,SIC-ID-9F1A8FEFFE3A,NULL,,SICUREZZA,0,PROMO_SETTEMBRE_VIP,ATTIVO
angelo@prosvirom.com,Null,Null,Backup_sicurissimo Engine V1_2026-02-24_03-38 Estr,+3934956092990,SIC-ID-C30BDBD60A8B,NULL,,SICUREZZA,0,PROMO_SETTEMBRE_VIP,ATTIVO
